anls,answer_rate,answered,character_f1,conciseness_violation_rate,frame_counts,incremental_peak_gpu_gb_max,judge_evaluated,judge_label_counts,judge_soft_accuracy,judge_strict_accuracy,judge_strict_accuracy_ci95,judge_unjudgeable_rate,latency_mean_seconds,latency_median_seconds,latency_p95_seconds,max_frames_per_item,model_key,normalized_exact_match,peak_gpu_gb_max,repetition_rate,rouge_l_f1,section,status_counts,task_aware_score,task_aware_score_ci95,throughput_qa_per_hour,token_f1,token_f1_ci95,total
0.21259615384615385,1.0,50,0.5017352560746158,0.0,[],13.779,50,"{""correct"": 35, ""incorrect"": 15}",0.7,0.7,"{""mean"": 0.7, ""low"": 0.58, ""high"": 0.82}",0.0,3.411722,2.9388,6.7965,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.18,18.926,0.0,0.44385714285714284,depth_spatial_reasoning,"{""answered"": 50}",0.5924761904761905,"{""mean"": 0.5924761904761905, ""low"": 0.4724761904761905, ""high"": 0.7071428571428572}",1055.185621806232,0.44385714285714284,"{""mean"": 0.44385714285714284, ""low"": 0.3425238095238095, ""high"": 0.5351428571428571}",50
0.3499882780447779,1.0,449,0.48549988575023706,0.0,[],13.759,449,"{""incorrect"": 178, ""correct"": 264, ""partially_correct"": 7}",0.5957683741648107,0.5879732739420935,"{""mean"": 0.5879732739420935, ""low"": 0.5434298440979956, ""high"": 0.6325167037861915}",0.0,2.961851670378619,2.9294,3.0165,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.32516703786191536,18.906,0.0,0.375833471156411,dynamic_counting,"{""answered"": 449}",0.5041783260046067,"{""mean"": 0.5041783260046067, ""low"": 0.4592351474311385, ""high"": 0.5531760988331145}",1215.4558703946857,0.375833471156411,"{""mean"": 0.375833471156411, ""low"": 0.3327655516965094, ""high"": 0.4200463110262665}",449
0.2798397619917532,1.0,322,0.4284597135108343,0.0,[],13.767,322,"{""incorrect"": 148, ""correct"": 162, ""partially_correct"": 12}",0.5217391304347826,0.5031055900621118,"{""mean"": 0.5031055900621118, ""low"": 0.4503105590062112, ""high"": 0.562111801242236}",0.0,3.008863043478261,2.9312,3.4423,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.27639751552795033,18.914,0.003105590062111801,0.3413802381193686,dynamic_recognition,"{""answered"": 322}",0.44288125608001383,"{""mean"": 0.44288125608001383, ""low"": 0.391156462585034, ""high"": 0.4960551008687655}",1196.4652255618728,0.3413802381193686,"{""mean"": 0.3413802381193686, ""low"": 0.2926269555151543, ""high"": 0.38685867272823793}",322
0.29550480834012244,1.0,155,0.5505450975933693,0.0,[],13.747,155,"{""incorrect"": 86, ""correct"": 58, ""partially_correct"": 11}",0.4096774193548387,0.3741935483870968,"{""mean"": 0.3741935483870968, ""low"": 0.3032258064516129, ""high"": 0.45161290322580644}",0.0,3.153369677419355,2.9343,3.2535,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.24516129032258063,18.894,0.0,0.3286999022482893,event_action,"{""answered"": 155}",0.33085043988269797,"{""mean"": 0.33085043988269797, ""low"": 0.26160312805474095, ""high"": 0.399960899315738}",1141.6358905772688,0.3286999022482893,"{""mean"": 0.3286999022482893, ""low"": 0.2617204301075269, ""high"": 0.39505376344086024}",155
0.2697841726618705,1.0,139,0.39763634979462315,0.0,[],13.755,139,"{""incorrect"": 81, ""correct"": 58}",0.4172661870503597,0.4172661870503597,"{""mean"": 0.4172661870503597, ""low"": 0.3381294964028777, ""high"": 0.49640287769784175}",0.0,3.0061424460431656,2.9004,2.9617,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.26618705035971224,18.902,0.0,0.2853717026378897,event_counting,"{""answered"": 139}",0.4172661870503597,"{""mean"": 0.4172661870503597, ""low"": 0.3381294964028777, ""high"": 0.49640287769784175}",1197.5480419227972,0.2853717026378897,"{""mean"": 0.2853717026378897, ""low"": 0.21342925659472423, ""high"": 0.36211031175059955}",139
0.175,1.0,130,0.398416754185985,0.0,[],13.755,130,"{""incorrect"": 95, ""correct"": 34, ""partially_correct"": 1}",0.2653846153846154,0.26153846153846155,"{""mean"": 0.26153846153846155, ""low"": 0.19230769230769232, ""high"": 0.3384615384615385}",0.0,3.39771,2.9365,3.2183,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.16923076923076924,18.902,0.0,0.18461538461538463,event_dynamic_counting,"{""answered"": 130}",0.24615384615384617,"{""mean"": 0.24615384615384617, ""low"": 0.17692307692307693, ""high"": 0.3230769230769231}",1059.537158851108,0.18461538461538463,"{""mean"": 0.18461538461538463, ""low"": 0.12307692307692307, ""high"": 0.25384615384615383}",130
0.5365853658536586,1.0,123,0.6199159112902185,0.0,[],13.759,123,"{""correct"": 68, ""incorrect"": 52, ""partially_correct"": 3}",0.5650406504065041,0.5528455284552846,"{""mean"": 0.5528455284552846, ""low"": 0.4634146341463415, ""high"": 0.6341463414634146}",0.0,3.422413008130081,2.9349,4.5017,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.5365853658536586,18.906,0.008130081300813009,0.551258226867983,event_dynamic_recognition,"{""answered"": 123}",0.5553232675183895,"{""mean"": 0.5553232675183895, ""low"": 0.4634146341463415, ""high"": 0.6343012001548587}",1051.8894100297227,0.551258226867983,"{""mean"": 0.551258226867983, ""low"": 0.4610917537746806, ""high"": 0.6314363143631436}",123
0.16812865497076024,1.0,54,0.4101884461690155,0.018518518518518517,[],13.755,54,"{""incorrect"": 36, ""correct"": 13, ""partially_correct"": 5}",0.28703703703703703,0.24074074074074073,"{""mean"": 0.24074074074074073, ""low"": 0.12962962962962962, ""high"": 0.35185185185185186}",0.0,3.4062444444444444,2.9367,3.8306,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.14814814814814814,18.902,0.037037037037037035,0.23203252811095948,event_navigation,"{""answered"": 54}",0.19135802469135801,"{""mean"": 0.19135802469135801, ""low"": 0.09876543209876543, ""high"": 0.2962962962962963}",1056.8824577083917,0.23488153095996234,"{""mean"": 0.23488153095996234, ""low"": 0.1373710167827815, ""high"": 0.33670465337132005}",54
0.8771929824561403,1.0,57,0.8969519758993443,0.0,[],13.755,57,"{""correct"": 55, ""incorrect"": 2}",0.9649122807017544,0.9649122807017544,"{""mean"": 0.9649122807017544, ""low"": 0.9122807017543859, ""high"": 1.0}",0.0,3.1786070175438597,2.963,3.0242,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.8771929824561403,18.902,0.0,0.9140350877192982,event_non_common,"{""answered"": 57}",0.9649122807017544,"{""mean"": 0.9649122807017544, ""low"": 0.9122807017543859, ""high"": 1.0}",1132.5715887904116,0.9140350877192982,"{""mean"": 0.9140350877192982, ""low"": 0.8508771929824561, ""high"": 0.9701754385964912}",57
0.1642636684303351,1.0,54,0.47062153076278906,0.018518518518518517,[],13.775,54,"{""incorrect"": 25, ""correct"": 23, ""partially_correct"": 6}",0.48148148148148145,0.42592592592592593,"{""mean"": 0.42592592592592593, ""low"": 0.2962962962962963, ""high"": 0.5555555555555556}",0.0,13.936187037037037,14.2799,18.1201,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.2037037037037037,18.922,0.037037037037037035,0.3091947669062097,event_object_recognition,"{""answered"": 54}",0.30864197530864196,"{""mean"": 0.30864197530864196, ""low"": 0.2006172839506173, ""high"": 0.42592592592592593}",258.32029883300083,0.3091947669062097,"{""mean"": 0.3091947669062097, ""low"": 0.201170075548185, ""high"": 0.42647871752349364}",54
0.07999314411079117,1.0,55,0.48196512101633904,0.05454545454545454,[],13.775,55,"{""incorrect"": 40, ""correct"": 9, ""partially_correct"": 6}",0.21818181818181817,0.16363636363636364,"{""mean"": 0.16363636363636364, ""low"": 0.07272727272727272, ""high"": 0.2727272727272727}",0.0,3.9374818181818183,3.1816,6.0981,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.07272727272727272,18.922,0.09090909090909091,0.13610872190962173,event_scene_sequence,"{""answered"": 55}",0.11818181818181818,"{""mean"": 0.11818181818181818, ""low"": 0.045454545454545456, ""high"": 0.2}",914.2899361151449,0.13974508554598536,"{""mean"": 0.13974508554598536, ""low"": 0.07198525176886957, ""high"": 0.21817090215362014}",55
0.250354792266557,1.0,55,0.5679504402535688,0.0,[],13.779,55,"{""correct"": 28, ""incorrect"": 25, ""partially_correct"": 2}",0.5272727272727272,0.509090909090909,"{""mean"": 0.509090909090909, ""low"": 0.38181818181818183, ""high"": 0.6363636363636364}",0.0,3.6534145454545452,2.9591,3.3618,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.23636363636363636,18.926,0.0,0.392034632034632,event_spatial_reasoning,"{""answered"": 55}",0.4211255411255411,"{""mean"": 0.4211255411255411, ""low"": 0.30467532467532465, ""high"": 0.5328138528138529}",985.3795552653606,0.392034632034632,"{""mean"": 0.392034632034632, ""low"": 0.27740259740259743, ""high"": 0.49203463203463205}",55
0.2862106123662307,1.0,464,0.38639009882284386,0.0,[],13.759,464,"{""incorrect"": 220, ""correct"": 240, ""partially_correct"": 4}",0.521551724137931,0.5172413793103449,"{""mean"": 0.5172413793103449, ""low"": 0.47198275862068967, ""high"": 0.5603448275862069}",0.0,2.926285344827586,2.93,3.0197,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.2823275862068966,18.906,0.0,0.3436428773174463,light_change,"{""answered"": 464}",0.4613004452444108,"{""mean"": 0.4613004452444108, ""low"": 0.41663535219569703, ""high"": 0.5074045566502463}",1230.2286263242406,0.34450126222755534,"{""mean"": 0.34450126222755534, ""low"": 0.3059508160262471, ""high"": 0.3830698555914073}",464
0.1311736326161159,1.0,106,0.43030301780770275,0.0,[],13.767,106,"{""partially_correct"": 9, ""incorrect"": 43, ""correct"": 54}",0.5518867924528302,0.5094339622641509,"{""mean"": 0.5094339622641509, ""low"": 0.41509433962264153, ""high"": 0.5943396226415094}",0.0,3.022138679245283,3.0136,3.1818,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.07547169811320754,18.914,0.0,0.2210616951182989,light_recognition,"{""answered"": 106}",0.24344115004492364,"{""mean"": 0.24344115004492364, ""low"": 0.17628032345013478, ""high"": 0.31082659478885893}",1191.2093990666988,0.2271413596885295,"{""mean"": 0.2271413596885295, ""low"": 0.16805929919137466, ""high"": 0.2940026954177898}",106
0.1587639072121831,1.0,438,0.36375680181891695,0.0091324200913242,[],13.767,438,"{""correct"": 189, ""incorrect"": 222, ""partially_correct"": 27}",0.4623287671232877,0.4315068493150685,"{""mean"": 0.4315068493150685, ""low"": 0.3858447488584475, ""high"": 0.4748858447488584}",0.0,3.067377397260274,2.9305,3.4076,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.14840182648401826,18.914,0.0091324200913242,0.24718730329125171,navigation,"{""answered"": 438}",0.28146879756468796,"{""mean"": 0.28146879756468796, ""low"": 0.24280821917808218, ""high"": 0.3213470319634703}",1173.6410404586843,0.24856622624551714,"{""mean"": 0.24856622624551714, ""low"": 0.2162063461116644, ""high"": 0.28190435038742856}",438
0.3225806451612903,1.0,124,0.42091742397715365,0.0,[],13.787,124,"{""incorrect"": 15, ""correct"": 107, ""partially_correct"": 2}",0.8709677419354839,0.8629032258064516,"{""mean"": 0.8629032258064516, ""low"": 0.7983870967741935, ""high"": 0.9193548387096774}",0.0,2.973197580645161,2.9371,3.362,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.3225806451612903,18.935,0.0,0.44627729102246466,non_common,"{""answered"": 124}",0.8348378010534598,"{""mean"": 0.8348378010534598, ""low"": 0.7745459423745044, ""high"": 0.8973550329255304}",1210.8176138159063,0.44627729102246466,"{""mean"": 0.44627729102246466, ""low"": 0.38067485612087953, ""high"": 0.5117465330025144}",124
0.14786710813938536,1.0,101,0.4759325682116635,0.0,[],13.775,101,"{""partially_correct"": 13, ""correct"": 43, ""incorrect"": 45}",0.4900990099009901,0.42574257425742573,"{""mean"": 0.42574257425742573, ""low"": 0.33663366336633666, ""high"": 0.5148514851485149}",0.0,5.519614851485149,5.3099,6.7754,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.12871287128712872,18.922,0.0,0.2637071358617507,object_recognition,"{""answered"": 101}",0.24417727487034419,"{""mean"": 0.24417727487034419, ""low"": 0.1737073707370737, ""high"": 0.31914191419141913}",652.2194205328217,0.2713398038904583,"{""mean"": 0.2713398038904583, ""low"": 0.20303751147634297, ""high"": 0.3407725734979513}",101
0.13098326377215913,1.0,480,0.40956795153261877,0.010416666666666666,[],13.767,480,"{""partially_correct"": 46, ""correct"": 211, ""incorrect"": 223}",0.4875,0.4395833333333333,"{""mean"": 0.4395833333333333, ""low"": 0.39375, ""high"": 0.4875}",0.0,3.23360125,2.9556,3.9976,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.11458333333333333,18.914,0.01875,0.23565619184735692,scene_sequence,"{""answered"": 480}",0.2540625,"{""mean"": 0.2540625, ""low"": 0.21645833333333334, ""high"": 0.29149305555555555}",1113.3098120864465,0.23800617191115278,"{""mean"": 0.23800617191115278, ""low"": 0.20758700509415765, ""high"": 0.2681394475848627}",480
0.09240924092409242,1.0,101,0.3888108939789436,0.0,[],13.779,101,"{""incorrect"": 41, ""correct"": 58, ""partially_correct"": 2}",0.5841584158415841,0.5742574257425742,"{""mean"": 0.5742574257425742, ""low"": 0.4752475247524752, ""high"": 0.6633663366336634}",0.0,3.3183138613861387,3.0401,5.1633,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.07920792079207921,18.926,0.0,0.29560673091770784,spatial_reasoning,"{""answered"": 101}",0.30963313355797184,"{""mean"": 0.30963313355797184, ""low"": 0.24588174549091693, ""high"": 0.37074015093817075}",1084.8883349738937,0.3023574059852146,"{""mean"": 0.3023574059852146, ""low"": 0.242135596882248, ""high"": 0.35993518227065113}",101
0.177720882772312,1.0,415,0.37564221942841103,0.004819277108433735,[],14.016,415,"{""incorrect"": 204, ""correct"": 191, ""partially_correct"": 20}",0.4843373493975904,0.4602409638554217,"{""mean"": 0.4602409638554217, ""low"": 0.41204819277108434, ""high"": 0.5084337349397591}",0.0,3.1638419277108434,2.9531,4.1489,[],internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,0.13493975903614458,19.163,0.0,0.2590324047742825,text_recognition,"{""answered"": 415}",0.34388107911323124,"{""mean"": 0.34388107911323124, ""low"": 0.29641801880827495, ""high"": 0.38762618597350423}",1137.857099771332,0.26025787809614137,"{""mean"": 0.26025787809614137, ""low"": 0.226377441853905, ""high"": 0.2938043636996787}",415
0.18379155144255055,1.0,429,0.5065202293322425,0.011655011655011656,[],5.227,429,"{""correct"": 254, ""incorrect"": 131, ""partially_correct"": 44}",0.6433566433566433,0.5920745920745921,"{""mean"": 0.5920745920745921, ""low"": 0.5477855477855478, ""high"": 0.6386946386946387}",0.0,1.9395158508158508,1.8494,2.1576,[],molmo2:Molmo2-4B:video:a0cf3167,0.1445221445221445,14.27,0.002331002331002331,0.3165692410032548,action,"{""answered"": 429}",0.36786623670700397,"{""mean"": 0.36786623670700397, ""low"": 0.3311930519810361, ""high"": 0.4059025924196203}",1856.133322388508,0.3225720987488435,"{""mean"": 0.3225720987488435, ""low"": 0.29109126759530535, ""high"": 0.3549266550082761}",429
0.06,1.0,450,0.09216285658077354,0.0044444444444444444,[],5.227,450,"{""incorrect"": 187, ""correct"": 260, ""partially_correct"": 3}",0.5811111111111111,0.5777777777777777,"{""mean"": 0.5777777777777777, ""low"": 0.5311111111111111, ""high"": 0.6244444444444445}",0.0,1.9313293333333332,1.8184,1.8521,[],molmo2:Molmo2-4B:video:a0cf3167,0.06,14.27,0.0,0.0908913192992477,counting,"{""answered"": 450}",0.5866666666666667,"{""mean"": 0.5866666666666667, ""low"": 0.54, ""high"": 0.6333333333333333}",1864.0010990702772,0.0908913192992477,"{""mean"": 0.0908913192992477, ""low"": 0.0683619996561173, ""high"": 0.11579126034837885}",450
0.29807682413212694,1.0,151,0.5452422992802091,0.006622516556291391,[],5.227,151,"{""incorrect"": 82, ""partially_correct"": 11, ""correct"": 58}",0.4205298013245033,0.3841059602649007,"{""mean"": 0.3841059602649007, ""low"": 0.31125827814569534, ""high"": 0.45695364238410596}",0.0,2.007112582781457,1.8375,2.1411,[],molmo2:Molmo2-4B:video:a0cf3167,0.271523178807947,14.27,0.0,0.3169612167913348,depth_action,"{""answered"": 151}",0.34284053982297574,"{""mean"": 0.34284053982297574, ""low"": 0.2725117324368692, ""high"": 0.4129375591296121}",1793.6213597999167,0.31749101811583813,"{""mean"": 0.31749101811583813, ""low"": 0.24572733214253514, ""high"": 0.38286256709665867}",151
0.02912621359223301,1.0,103,0.061815400814223105,0.07766990291262135,[],5.227,103,"{""incorrect"": 81, ""correct"": 21, ""partially_correct"": 1}",0.2087378640776699,0.20388349514563106,"{""mean"": 0.20388349514563106, ""low"": 0.1262135922330097, ""high"": 0.2815533980582524}",0.0,2.259633009708738,1.8201,5.8091,[],molmo2:Molmo2-4B:video:a0cf3167,0.02912621359223301,14.27,0.019417475728155338,0.05081326440549742,depth_counting,"{""answered"": 103}",0.22330097087378642,"{""mean"": 0.22330097087378642, ""low"": 0.14563106796116504, ""high"": 0.3106796116504854}",1593.1790624991945,0.05081326440549742,"{""mean"": 0.05081326440549742, ""low"": 0.017021813138317993, ""high"": 0.08937502626823016}",103
0.17796610169491525,1.0,118,0.18361959575818002,0.0,[],5.227,118,"{""correct"": 58, ""incorrect"": 60}",0.4915254237288136,0.4915254237288136,"{""mean"": 0.4915254237288136, ""low"": 0.3983050847457627, ""high"": 0.5847457627118644}",0.0,2.09335,1.8197,5.8618,[],molmo2:Molmo2-4B:video:a0cf3167,0.17796610169491525,14.27,0.0,0.19265536723163842,depth_dynamic_counting,"{""answered"": 118}",0.4576271186440678,"{""mean"": 0.4576271186440678, ""low"": 0.3644067796610169, ""high"": 0.5508474576271186}",1719.7315307999138,0.19265536723163842,"{""mean"": 0.19265536723163842, ""low"": 0.12994350282485875, ""high"": 0.2632768361581921}",118
0.3772166764533177,1.0,131,0.4776649942286439,0.0,[],5.227,131,"{""incorrect"": 64, ""correct"": 67}",0.5114503816793893,0.5114503816793893,"{""mean"": 0.5114503816793893, ""low"": 0.4198473282442748, ""high"": 0.5877862595419847}",0.0,1.9185198473282443,1.8215,1.8924,[],molmo2:Molmo2-4B:video:a0cf3167,0.3511450381679389,14.27,0.0,0.4140736701805404,depth_dynamic_recognition,"{""answered"": 131}",0.46946564885496184,"{""mean"": 0.46946564885496184, ""low"": 0.38676844783715014, ""high"": 0.5458015267175572}",1876.4465767781378,0.4140736701805404,"{""mean"": 0.4140736701805404, ""low"": 0.33608384829758875, ""high"": 0.48302435478008}",131
0.1260720411663808,1.0,53,0.3676834253378124,0.0,[],5.227,53,"{""correct"": 26, ""incorrect"": 27}",0.49056603773584906,0.49056603773584906,"{""mean"": 0.49056603773584906, ""low"": 0.3584905660377358, ""high"": 0.6226415094339622}",0.0,2.118701886792453,1.8228,1.9082,[],molmo2:Molmo2-4B:video:a0cf3167,0.11320754716981132,14.27,0.0,0.2729559748427673,depth_navigation,"{""answered"": 53}",0.41509433962264153,"{""mean"": 0.41509433962264153, ""low"": 0.2830188679245283, ""high"": 0.5471698113207547}",1699.153629135676,0.2729559748427673,"{""mean"": 0.2729559748427673, ""low"": 0.18616352201257863, ""high"": 0.36729559748427676}",53
0.6071428571428571,1.0,56,0.6529261518465639,0.017857142857142856,[],5.227,56,"{""incorrect"": 14, ""correct"": 41, ""partially_correct"": 1}",0.7410714285714286,0.7321428571428571,"{""mean"": 0.7321428571428571, ""low"": 0.6071428571428571, ""high"": 0.8392857142857143}",0.0,2.050367857142857,1.8219,1.8311,[],molmo2:Molmo2-4B:video:a0cf3167,0.6071428571428571,14.27,0.0,0.6637755102040817,depth_non_common,"{""answered"": 56}",0.75,"{""mean"": 0.75, ""low"": 0.6428571428571429, ""high"": 0.8571428571428571}",1755.7824989592461,0.6637755102040817,"{""mean"": 0.6637755102040817, ""low"": 0.5540816326530612, ""high"": 0.7732142857142857}",56
