answer_rate,benchmark_type,bleu_4,frame_counts,input_type,judge_evaluated,judge_soft_accuracy,judge_strict_accuracy,judge_unjudgeable_rate,max_frames_per_item,meteor,modality,model_key,model_name,provider,rouge_l_f1,section
1.0,,0.904030906888631,[],,228,0.9868421052631579,0.9780701754385965,0.0,[],0.45779143805459593,,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,,,0.9271929824561403,event_non_common
1.0,,0.5763783250344787,[],,216,0.5578703703703703,0.5138888888888888,0.0,[],0.24400233573718072,,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,,,0.4090200165363564,event_object_recognition
1.0,,0.3205905213658025,[],,220,0.23863636363636365,0.19090909090909092,0.0,[],0.08076321046845485,,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,,,0.1354292196671377,event_scene_sequence
1.0,,0.5067198079228197,[],,220,0.48409090909090907,0.4772727272727273,0.0,[],0.2588040500909286,,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,,,0.39781415343915344,event_spatial_reasoning
1.0,,0.45092093497851726,[],,1856,0.4927262931034483,0.48760775862068967,0.0,[],0.14974910785427475,,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,,,0.31885949059009927,light_change
1.0,,0.25913588532526904,[],,424,0.35259433962264153,0.3089622641509434,0.0,[],0.09308485865992071,,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,,,0.16601800002030462,light_recognition
1.0,,0.3090270662636206,[],,1752,0.459189497716895,0.4355022831050228,0.0,[],0.11940502371403675,,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,,,0.2466709981995486,navigation
1.0,,0.33312257948955154,[],,496,0.8497983870967742,0.8487903225806451,0.0,[],0.2041965419261024,,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,,,0.4366373475428881,non_common
1.0,,0.3581126731634804,[],,404,0.3873762376237624,0.31683168316831684,0.0,[],0.1376783704316,,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,,,0.22948090686874983,object_recognition
1.0,,0.2645808672259182,[],,1920,0.3723237597911227,0.3274151436031332,0.0026041666666666665,[],0.09999985314576358,,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,,,0.19162107793099473,scene_sequence
1.0,,0.1813666537539414,[],,404,0.4344059405940594,0.41336633663366334,0.0,[],0.16381706977564,,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,,,0.2514811744532657,spatial_reasoning
1.0,,0.35313721658436065,[],,1660,0.4530120481927711,0.4331325301204819,0.0,[],0.14316936800444216,,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,,,0.2571241438139179,text_recognition
