answer_rate,benchmark_type,bleu_4,frame_counts,input_type,judge_evaluated,judge_soft_accuracy,judge_strict_accuracy,judge_unjudgeable_rate,max_frames_per_item,meteor,modality,model_key,model_name,provider,rouge_l_f1,section
1.0,,0.8046950878617001,[8],,540,0.5314814814814814,0.5314814814814814,0.0,[],0.05555555555555555,,qwen_vl:Qwen3-VL-8B-Instruct:frame:5154eec0,,,0.1111111111111111,event_counting
1.0,,0.8310618550847166,[8],,500,0.588,0.588,0.0,[],0.056,,qwen_vl:Qwen3-VL-8B-Instruct:frame:5154eec0,,,0.112,event_dynamic_counting
1.0,,0.7919164670756934,[8],,476,0.5399159663865546,0.5210084033613446,0.0,[],0.2787115806986158,,qwen_vl:Qwen3-VL-8B-Instruct:frame:5154eec0,,,0.5518807523009204,event_dynamic_recognition
1.0,,0.40017120759457747,[8],,212,0.42924528301886794,0.37264150943396224,0.0,[],0.13392819788138047,,qwen_vl:Qwen3-VL-8B-Instruct:frame:5154eec0,,,0.25180876755223974,event_navigation
1.0,,0.9030274569435452,[8],,224,1.0,1.0,0.0,[],0.45926985659128516,,qwen_vl:Qwen3-VL-8B-Instruct:frame:5154eec0,,,0.9303571428571429,event_non_common
1.0,,0.5991018888239377,[8],,212,0.5919811320754716,0.5424528301886793,0.0,[],0.24271251131479904,,qwen_vl:Qwen3-VL-8B-Instruct:frame:5154eec0,,,0.4238293022491136,event_object_recognition
1.0,,0.3114143466374974,[8],,216,0.28935185185185186,0.2175925925925926,0.0,[],0.10093934013006019,,qwen_vl:Qwen3-VL-8B-Instruct:frame:5154eec0,,,0.1493600988024587,event_scene_sequence
1.0,,0.5168869325038457,[8],,216,0.5486111111111112,0.5370370370370371,0.0,[],0.27913219639657133,,qwen_vl:Qwen3-VL-8B-Instruct:frame:5154eec0,,,0.40939431392862763,event_spatial_reasoning
1.0,,0.4486760175373106,[8],,1792,0.5633370535714286,0.5597098214285714,0.0,[],0.1704771355722931,,qwen_vl:Qwen3-VL-8B-Instruct:frame:5154eec0,,,0.36280690424876144,light_change
1.0,,0.2863158960432431,[8],,416,0.5626506024096386,0.5325301204819277,0.002403846153846154,[],0.15093032889109545,,qwen_vl:Qwen3-VL-8B-Instruct:frame:5154eec0,,,0.24334160478434275,light_recognition
1.0,,0.2986854147301065,[8],,1704,0.5407801418439716,0.514775413711584,0.007042253521126761,[],0.13195118809159714,,qwen_vl:Qwen3-VL-8B-Instruct:frame:5154eec0,,,0.2657143789521145,navigation
1.0,,0.33575421200071986,[8],,492,0.8455284552845529,0.8414634146341463,0.0,[],0.19902306999637479,,qwen_vl:Qwen3-VL-8B-Instruct:frame:5154eec0,,,0.43128164441339556,non_common
1.0,,0.3326412464877922,[8],,396,0.45949367088607596,0.4,0.0025252525252525255,[],0.1318331282430303,,qwen_vl:Qwen3-VL-8B-Instruct:frame:5154eec0,,,0.23285068484213822,object_recognition
1.0,,0.25906999550060583,[8],,1868,0.43602783725910066,0.39346895074946464,0.0,[],0.1157267049084486,,qwen_vl:Qwen3-VL-8B-Instruct:frame:5154eec0,,,0.22162681962427863,scene_sequence
1.0,,0.23957043180759602,[8],,396,0.46446700507614214,0.4543147208121827,0.005050505050505051,[],0.24176590220956798,,qwen_vl:Qwen3-VL-8B-Instruct:frame:5154eec0,,,0.3337453826804213,spatial_reasoning
1.0,,0.32061036971012014,[8],,1604,0.4510293200249532,0.44042420461634435,0.0006234413965087282,[],0.12921739056699874,,qwen_vl:Qwen3-VL-8B-Instruct:frame:5154eec0,,,0.2336008414577505,text_recognition
