answer_rate,benchmark_type,bleu_4,frame_counts,input_type,judge_evaluated,judge_soft_accuracy,judge_strict_accuracy,judge_unjudgeable_rate,max_frames_per_item,meteor,modality,model_key,model_name,provider,rouge_l_f1,section
1.0,,0.8807508894637126,[8],,224,0.8950892857142857,0.8883928571428571,0.0,[],0.4129106879238182,,internvl:InternVL3_5-8B-Instruct:frame:ab6b8007,,,0.8353670634920635,event_non_common
1.0,,0.5694221177274824,[8],,212,0.5613207547169812,0.5235849056603774,0.0,[],0.21769471080316924,,internvl:InternVL3_5-8B-Instruct:frame:ab6b8007,,,0.39142367066895367,event_object_recognition
1.0,,0.3438047525693381,[8],,216,0.24768518518518517,0.19444444444444445,0.0,[],0.05563970809663378,,internvl:InternVL3_5-8B-Instruct:frame:ab6b8007,,,0.08675344051978039,event_scene_sequence
1.0,,0.47113835310942703,[8],,216,0.5023148148148148,0.49537037037037035,0.0,[],0.25711435337790894,,internvl:InternVL3_5-8B-Instruct:frame:ab6b8007,,,0.38359053497942386,event_spatial_reasoning
1.0,,0.4341400700725229,[8],,1792,0.4419642857142857,0.4369419642857143,0.0,[],0.11983628562663205,,internvl:InternVL3_5-8B-Instruct:frame:ab6b8007,,,0.2544759414882304,light_change
1.0,,0.2879941472471652,[8],,416,0.44591346153846156,0.4014423076923077,0.0,[],0.13236525317630474,,internvl:InternVL3_5-8B-Instruct:frame:ab6b8007,,,0.22775238877826548,light_recognition
1.0,,0.3081887443637735,[8],,1704,0.41343896713615025,0.3908450704225352,0.0,[],0.11825395188234551,,internvl:InternVL3_5-8B-Instruct:frame:ab6b8007,,,0.2365999524846777,navigation
1.0,,0.3067868534321965,[8],,492,0.717479674796748,0.7134146341463414,0.0,[],0.18263766817649038,,internvl:InternVL3_5-8B-Instruct:frame:ab6b8007,,,0.38345824984957155,non_common
1.0,,0.35770570604518886,[8],,396,0.41792929292929293,0.3282828282828283,0.0,[],0.12408142224565169,,internvl:InternVL3_5-8B-Instruct:frame:ab6b8007,,,0.21835421636098684,object_recognition
1.0,,0.2562466368959421,[8],,1868,0.3950749464668094,0.35171306209850106,0.0,[],0.09265124550498167,,internvl:InternVL3_5-8B-Instruct:frame:ab6b8007,,,0.192512660988259,scene_sequence
1.0,,0.30176895012529364,[8],,396,0.5227272727272727,0.5176767676767676,0.0,[],0.34747327757725044,,internvl:InternVL3_5-8B-Instruct:frame:ab6b8007,,,0.43521180805517984,spatial_reasoning
1.0,,0.33997168790816806,[8],,1604,0.4339152119700748,0.41895261845386533,0.0,[],0.13651109867424,,internvl:InternVL3_5-8B-Instruct:frame:ab6b8007,,,0.24250072683145088,text_recognition
