anls,answer_rate,answered,bleu_4,character_f1,conciseness_violation_rate,frame_counts,incremental_peak_gpu_gb_max,judge_evaluated,judge_label_counts,judge_soft_accuracy,judge_strict_accuracy,judge_strict_accuracy_ci95,judge_unjudgeable_rate,latency_mean_seconds,latency_median_seconds,latency_p95_seconds,max_frames_per_item,meteor,model_key,normalized_exact_match,peak_gpu_gb_max,repetition_rate,rouge_l_f1,section,status_counts,task_aware_score,task_aware_score_ci95,throughput_qa_per_hour,token_f1,token_f1_ci95,total
0.17467307692307693,1.0,200,0.34139744158140806,0.47276273317253653,0.0,[8],2.066,200,"{""correct"": 129, ""incorrect"": 71}",0.645,0.645,"{""mean"": 0.645, ""low"": 0.575, ""high"": 0.715}",0.0,0.560187,0.54,0.6569,[],0.17453179580899017,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.15,8.459,0.0,0.3834444444444444,depth_spatial_reasoning,"{""answered"": 200}",0.532063492063492,"{""mean"": 0.532063492063492, ""low"": 0.4722857142857143, ""high"": 0.5938888888888889}",6426.425461497681,0.3834444444444444,"{""mean"": 0.3834444444444444, ""low"": 0.33421428571428574, ""high"": 0.43685714285714283}",200
0.28024193548387094,1.0,1736,0.603845717318283,0.433756256369324,0.0,[8],2.06,1736,"{""incorrect"": 923, ""correct"": 791, ""partially_correct"": 22}",0.4619815668202765,0.45564516129032256,"{""mean"": 0.45564516129032256, ""low"": 0.43202764976958524, ""high"": 0.4792626728110599}",0.0,0.5432639400921659,0.5384,0.5704,[],0.1366582003514128,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.2402073732718894,8.452,0.0,0.28821065327401735,dynamic_counting,"{""answered"": 1736}",0.3951356886840758,"{""mean"": 0.3951356886840758, ""low"": 0.3721742191500256, ""high"": 0.42012928827444956}",6626.613206444817,0.28821065327401735,"{""mean"": 0.28821065327401735, ""low"": 0.26847311994201395, ""high"": 0.30863140955306856}",1736
0.1752323626684649,1.0,1252,0.4362601911483039,0.32135558711376816,0.0,[8],2.061,1252,"{""incorrect"": 738, ""correct"": 457, ""partially_correct"": 57}",0.38777955271565495,0.36501597444089456,"{""mean"": 0.36501597444089456, ""low"": 0.33945686900958466, ""high"": 0.3929712460063898}",0.0,0.5774214856230032,0.5387,0.7573,[],0.10913903739510951,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.16373801916932906,8.454,0.004792332268370607,0.2287221038947688,dynamic_recognition,"{""answered"": 1252}",0.32433710237224617,"{""mean"": 0.32433710237224617, ""low"": 0.3005573322665974, ""high"": 0.35070077242601205}",6234.6138646292575,0.22878126849067462,"{""mean"": 0.22878126849067462, ""low"": 0.20863160919071463, ""high"": 0.24876414835069224}",1252
0.259295764723832,1.0,604,0.6471352745491089,0.527879925299516,0.0,[8],2.055,604,"{""incorrect"": 315, ""partially_correct"": 47, ""correct"": 242}",0.43956953642384106,0.40066225165562913,"{""mean"": 0.40066225165562913, ""low"": 0.3609271523178808, ""high"": 0.44039735099337746}",0.0,0.5767627483443709,0.5681,0.6642,[],0.1682562465524737,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.21357615894039736,8.448,0.0,0.30176731840639126,event_action,"{""answered"": 604}",0.30130742142331546,"{""mean"": 0.30130742142331546, ""low"": 0.2677034058656575, ""high"": 0.3372437716808578}",6241.734595956475,0.30176731840639126,"{""mean"": 0.30176731840639126, ""low"": 0.2688557763061074, ""high"": 0.3367812467150216}",604
0.3648148148148148,1.0,540,0.8459992457101899,0.44695890907257446,0.0,[8],2.057,540,"{""correct"": 335, ""incorrect"": 205}",0.6203703703703703,0.6203703703703703,"{""mean"": 0.6203703703703703, ""low"": 0.5796296296296296, ""high"": 0.6611111111111111}",0.0,0.539485,0.538,0.5669,[],0.18778074413085855,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.3611111111111111,8.449,0.0,0.37962962962962965,event_counting,"{""answered"": 540}",0.6185185185185185,"{""mean"": 0.6185185185185185, ""low"": 0.5777777777777777, ""high"": 0.6592592592592592}",6673.030760818189,0.37962962962962965,"{""mean"": 0.37962962962962965, ""low"": 0.3395061728395062, ""high"": 0.4191358024691358}",540
0.259,1.0,500,0.8522284205591085,0.4208843600843601,0.0,[8],2.058,500,"{""incorrect"": 272, ""correct"": 228}",0.456,0.456,"{""mean"": 0.456, ""low"": 0.414, ""high"": 0.498}",0.0,0.543937,0.539,0.5706,[],0.12489473684210527,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.234,8.451,0.0,0.254,event_dynamic_counting,"{""answered"": 500}",0.396,"{""mean"": 0.396, ""low"": 0.352, ""high"": 0.44}",6618.413529508016,0.254,"{""mean"": 0.254, ""low"": 0.216, ""high"": 0.2926666666666667}",500
0.46573004201680673,1.0,476,0.7431913016235105,0.565049437030406,0.0,[8],2.058,476,"{""incorrect"": 212, ""correct"": 243, ""partially_correct"": 21}",0.532563025210084,0.5105042016806722,"{""mean"": 0.5105042016806722, ""low"": 0.4642857142857143, ""high"": 0.5546218487394958}",0.0,0.5987224789915966,0.5391,0.7624,[],0.23709321443242692,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.4642857142857143,8.451,0.0021008403361344537,0.4746081766039749,event_dynamic_recognition,"{""answered"": 476}",0.4788098572762438,"{""mean"": 0.4788098572762438, ""low"": 0.4342837134853942, ""high"": 0.5250350140056023}",6012.802469122812,0.4746081766039749,"{""mean"": 0.4746081766039749, ""low"": 0.43092737094837935, ""high"": 0.5183940242763773}",476
0.14920540675257657,1.0,212,0.40287085571295517,0.39792336060334293,0.018867924528301886,[8],2.063,212,"{""correct"": 56, ""incorrect"": 144, ""partially_correct"": 12}",0.29245283018867924,0.2641509433962264,"{""mean"": 0.2641509433962264, ""low"": 0.20754716981132076, ""high"": 0.3160377358490566}",0.0,0.6404188679245283,0.5398,0.7912,[],0.11316251204844263,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.1179245283018868,8.455,0.02358490566037736,0.22373087665817964,event_navigation,"{""answered"": 212}",0.15880503144654087,"{""mean"": 0.15880503144654087, ""low"": 0.11320754716981132, ""high"": 0.20754716981132076}",5621.32095149991,0.22687553074622996,"{""mean"": 0.22687553074622996, ""low"": 0.1802007910082272, ""high"": 0.2760046156827511}",212
0.84375,1.0,224,0.8926269916459963,0.8644473189993701,0.0,[8],2.058,224,"{""correct"": 209, ""incorrect"": 13, ""partially_correct"": 2}",0.9375,0.9330357142857143,"{""mean"": 0.9330357142857143, ""low"": 0.8973214285714286, ""high"": 0.9642857142857143}",0.0,0.5416151785714286,0.5388,0.5705,[],0.4347162851627137,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.84375,8.451,0.0,0.88125,event_non_common,"{""answered"": 224}",0.9330357142857143,"{""mean"": 0.9330357142857143, ""low"": 0.8973214285714286, ""high"": 0.9642857142857143}",6646.785655999169,0.88125,"{""mean"": 0.88125, ""low"": 0.8410714285714286, ""high"": 0.9174107142857143}",224
0.19591525289361028,1.0,212,0.5413621957415374,0.4936041744842298,0.0,[8],2.066,212,"{""correct"": 90, ""incorrect"": 97, ""partially_correct"": 25}",0.4834905660377358,0.42452830188679247,"{""mean"": 0.42452830188679247, ""low"": 0.3584905660377358, ""high"": 0.49056603773584906}",0.0,0.6507683962264151,0.6532,0.7888,[],0.1756300625268974,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.21226415094339623,8.459,0.0,0.3455719594870538,event_object_recognition,"{""answered"": 212}",0.33842842168313864,"{""mean"": 0.33842842168313864, ""low"": 0.2811695118298892, ""high"": 0.3920447738843965}",5531.921987722787,0.34662017751640395,"{""mean"": 0.34662017751640395, ""low"": 0.28895321135887175, ""high"": 0.40215837621497996}",212
0.06531154031154031,1.0,216,0.3428800434048736,0.4606804364430368,0.027777777777777776,[8],2.065,216,"{""incorrect"": 153, ""correct"": 38, ""partially_correct"": 25}",0.2337962962962963,0.17592592592592593,"{""mean"": 0.17592592592592593, ""low"": 0.125, ""high"": 0.23148148148148148}",0.0,0.8093291666666667,0.6344,1.2666,[],0.07548471762890717,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.05555555555555555,8.457,0.06944444444444445,0.12738711050007828,event_scene_sequence,"{""answered"": 216}",0.08950617283950617,"{""mean"": 0.08950617283950617, ""low"": 0.05555555555555555, ""high"": 0.1257716049382716}",4448.128336739788,0.12738711050007828,"{""mean"": 0.12738711050007828, ""low"": 0.09316132258170257, ""high"": 0.16130828602302755}",216
0.2243043279485488,1.0,216,0.46379550403416936,0.5704098522913004,0.0,[8],2.071,216,"{""correct"": 114, ""incorrect"": 101, ""partially_correct"": 1}",0.5300925925925926,0.5277777777777778,"{""mean"": 0.5277777777777778, ""low"": 0.4583333333333333, ""high"": 0.5925925925925926}",0.0,0.6037370370370371,0.5994,0.7313,[],0.25388343217309595,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.18055555555555555,8.463,0.0,0.38520756506867615,event_spatial_reasoning,"{""answered"": 216}",0.4148371946983058,"{""mean"": 0.4148371946983058, ""low"": 0.3595020976965421, ""high"": 0.46719209288653735}",5962.860946328116,0.38520756506867615,"{""mean"": 0.38520756506867615, ""low"": 0.3342746245524023, ""high"": 0.43109968734968734}",216
0.16471527161382207,1.0,1792,0.42818120831067263,0.2772844793764697,0.0,[8],2.06,1792,"{""correct"": 756, ""incorrect"": 1018, ""partially_correct"": 18}",0.42689732142857145,0.421875,"{""mean"": 0.421875, ""low"": 0.3984375, ""high"": 0.44419642857142855}",0.0,0.5454201450892857,0.538,0.5715,[],0.10565931242209382,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.15959821428571427,8.452,0.0,0.23193544791168216,light_change,"{""answered"": 1792}",0.3615955225330225,"{""mean"": 0.3615955225330225, ""low"": 0.3401488361588808, ""high"": 0.3832700874274535}",6600.416270672719,0.2322311591448934,"{""mean"": 0.2322311591448934, ""low"": 0.2141330792041467, ""high"": 0.2492795253299455}",1792
0.08173575247916585,1.0,416,0.25401025224146956,0.3945933299312717,0.0,[8],2.065,416,"{""incorrect"": 214, ""correct"": 166, ""partially_correct"": 36}",0.4423076923076923,0.39903846153846156,"{""mean"": 0.39903846153846156, ""low"": 0.3557692307692308, ""high"": 0.44471153846153844}",0.0,0.5724139423076923,0.5682,0.6625,[],0.10303250826811382,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.05048076923076923,8.457,0.0,0.2002446538504231,light_recognition,"{""answered"": 416}",0.22306523604600528,"{""mean"": 0.22306523604600528, ""low"": 0.19041812887966733, ""high"": 0.25442380802957726}",6289.154987187356,0.20264850000426923,"{""mean"": 0.20264850000426923, ""low"": 0.17469711111538036, ""high"": 0.23048982267732268}",416
0.09937351476542222,1.0,1704,0.28923277483409265,0.30418967620350534,0.004107981220657277,[8],2.061,1704,"{""incorrect"": 1112, ""correct"": 532, ""partially_correct"": 60}",0.32981220657276994,0.31220657276995306,"{""mean"": 0.31220657276995306, ""low"": 0.2904929577464789, ""high"": 0.335093896713615}",0.0,0.5783924295774648,0.5387,0.6954,[],0.08658509123854412,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.0897887323943662,8.454,0.0029342723004694834,0.1757299617074666,navigation,"{""answered"": 1704}",0.19581377151799687,"{""mean"": 0.19581377151799687, ""low"": 0.17791471048513302, ""high"": 0.2147887323943662}",6224.14785516802,0.1778186767352981,"{""mean"": 0.1778186767352981, ""low"": 0.1636169408896402, ""high"": 0.19320840510987716}",1704
0.2682926829268293,1.0,492,0.3270375838350792,0.3560823190217173,0.0,[8],2.069,492,"{""correct"": 376, ""incorrect"": 106, ""partially_correct"": 10}",0.774390243902439,0.7642276422764228,"{""mean"": 0.7642276422764228, ""low"": 0.7276422764227642, ""high"": 0.7987804878048781}",0.0,0.5547123983739838,0.5396,0.6615,[],0.17142822234409621,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.2682926829268293,8.462,0.0,0.37481232080402327,non_common,"{""answered"": 492}",0.7327109494785445,"{""mean"": 0.7327109494785445, ""low"": 0.6954443542851201, ""high"": 0.7684184823298514}",6489.849533835197,0.3749628778651494,"{""mean"": 0.3749628778651494, ""low"": 0.34048024239532304, ""high"": 0.41134462507006736}",492
0.12258589182850982,1.0,396,0.34139783552825104,0.4133767968290954,0.0025252525252525255,[8],2.069,396,"{""incorrect"": 220, ""correct"": 120, ""partially_correct"": 56}",0.37373737373737376,0.30303030303030304,"{""mean"": 0.30303030303030304, ""low"": 0.2601010101010101, ""high"": 0.3484848484848485}",0.0,0.6003810606060606,0.57,0.8171,[],0.1113493122583922,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.10858585858585859,8.462,0.0025252525252525255,0.20750507377340727,object_recognition,"{""answered"": 396}",0.18393047749108354,"{""mean"": 0.18393047749108354, ""low"": 0.15129669713003047, ""high"": 0.21681135923560166}",5996.191812523107,0.21255794194859773,"{""mean"": 0.21255794194859773, ""low"": 0.1809104859778, ""high"": 0.2463202959655488}",396
0.09191964290250644,1.0,1868,0.25228763891130995,0.3675132532841165,0.0053533190578158455,[8],2.066,1868,"{""incorrect"": 1113, ""correct"": 591, ""partially_correct"": 164}",0.3602783725910064,0.3163811563169165,"{""mean"": 0.3163811563169165, ""low"": 0.2960385438972163, ""high"": 0.33779443254817987}",0.0,0.6208190042826552,0.5649,0.8246,[],0.08175325515315725,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.08297644539614561,8.459,0.020342612419700215,0.17572048614730199,scene_sequence,"{""answered"": 1868}",0.1920235546038544,"{""mean"": 0.1920235546038544, ""low"": 0.1753836545324768, ""high"": 0.2102872947894361}",5798.791556259993,0.17756268741712833,"{""mean"": 0.17756268741712833, ""low"": 0.16433473518371314, ""high"": 0.19103902148159113}",1868
0.11813374750536933,1.0,396,0.22289471505446193,0.43262483245928696,0.0,[8],2.071,396,"{""incorrect"": 216, ""correct"": 173, ""partially_correct"": 7}",0.4457070707070707,0.43686868686868685,"{""mean"": 0.43686868686868685, ""low"": 0.3888888888888889, ""high"": 0.4823232323232323}",0.0,0.627860606060606,0.6015,0.7607,[],0.2225494785794834,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.047979797979797977,8.463,0.0,0.305268508932666,spatial_reasoning,"{""answered"": 396}",0.3124881621750465,"{""mean"": 0.3124881621750465, ""low"": 0.28144250524105574, ""high"": 0.34215787608929554}",5733.75676901841,0.3113661921136825,"{""mean"": 0.3113661921136825, ""low"": 0.2820063171913721, ""high"": 0.33888527716337546}",396
0.14264183781608042,1.0,1604,0.32330581482800475,0.3472844810866833,0.003740648379052369,[8],2.159,1604,"{""correct"": 624, ""incorrect"": 931, ""partially_correct"": 49}",0.4043017456359102,0.38902743142144636,"{""mean"": 0.38902743142144636, ""low"": 0.3640897755610973, ""high"": 0.4114713216957606}",0.0,0.6014080423940149,0.5413,0.7959,[],0.11007126922984484,internvl:InternVL3_5-4B-Instruct:frame:7aa99958,0.11471321695760599,8.551,0.0012468827930174563,0.21456878256558623,text_recognition,"{""answered"": 1604}",0.30975642547979676,"{""mean"": 0.30975642547979676, ""low"": 0.28745784144734177, ""high"": 0.3311547777548493}",5985.95254175442,0.21534050637453123,"{""mean"": 0.21534050637453123, ""low"": 0.19945377755544674, ""high"": 0.23082098055490813}",1604
