file_name,task_label,start_timestamp,end_timestamp,segment_confidence,segment_id,unit_index,pair_index,modality,section,question,answer,timestamp,confidence
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,24,2,ir,dynamic_counting,Do any cars pass the window in the background?,No.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,24,3,ir,dynamic_counting,Does any mail drop into the boxes dynamically?,No.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,24,4,ir,dynamic_counting,Is there any movement in the courtyard seen through the glass?,No.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,24,5,ir,dynamic_counting,Does the elevator door open?,No.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,24,6,ir,dynamic_counting,Are there any dynamic objects on the mailbox unit?,No.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,24,7,ir,dynamic_counting,Do any birds fly outside the lobby?,No.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,24,8,ir,dynamic_counting,How many people are seen outside through the glass?,None.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,25,1,ir,dynamic_recognition,Did a mailbox door open?,"Not visibly in these frames, though I approach one.",,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,25,2,ir,dynamic_recognition,Did anyone walk past the entrance?,No.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,25,3,ir,dynamic_recognition,When did I reach for the mailbox?,Around frame,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,25,4,ir,dynamic_recognition,Did the lobby door close behind me?,"4. Yes, it swings shut.",,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,25,5,ir,dynamic_recognition,Was there any movement in the reflections?,No.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,25,6,ir,dynamic_recognition,Did the room numbers change?,No.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,25,7,ir,dynamic_recognition,Did a person enter from the elevator?,No.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,25,8,ir,dynamic_recognition,Did any dynamic objects appear?,No.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,26,1,ir,light_change,Is the lobby darker than the outdoors?,"No, it is quite bright inside.",,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,26,2,ir,light_change,Does the light flicker?,No.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,26,3,ir,light_change,Is there a light source behind the mailboxes?,No.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,26,4,ir,light_change,Do I pass under any bright lamps?,"Yes, the overhead lobby lights.",,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,26,5,ir,light_change,Is there light coming through the entrance glass?,"Yes, daytime light from outside is visible.",,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,26,6,ir,light_change,Does the brightness change when I open a mailbox?,Not significantly.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,26,7,ir,light_change,Are there any shadows in the corners?,Minimal shadows due to even overhead light.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,26,8,ir,light_change,Is the illumination steady?,"Yes, it is steady.",,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,27,1,ir,light_recongnition,What kind of lighting is in the lobby?,Artificial overhead lighting.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,28,1,ir,navigation,How do I enter the mailbox area?,Through the main glass door.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,28,2,ir,navigation,Where is the mailbox bank relative to the entrance?,To the right.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,28,3,ir,navigation,Is the mailbox area on the left or right?,On the right.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,28,4,ir,navigation,Do I need to use an elevator?,No.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,28,5,ir,navigation,How many steps is it from the door to the mailboxes?,About five steps.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,28,6,ir,navigation,Is the path obstructed?,No.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,28,7,ir,navigation,Where should I look for the resident numbers?,On the labels of the mailbox slots.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,28,8,ir,navigation,What is the route back to the door?,Turn around and walk straight.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,28,9,ir,navigation,Is there a seating area in the lobby?,No seating is shown.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,28,10,ir,navigation,Where is the intercom located?,Next to the entrance door.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,29,1,ir,non_common,Are any mailboxes floating away from the wall?,"No, they are all securely wall-mounted.",,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,30,1,ir,object_recognition,What is the main feature of this room?,A large unit of wall-mounted mailboxes.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,31,1,ir,scene_sequence,Where do I enter from?,From the outside.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,31,2,ir,scene_sequence,What is the first thing I see in the lobby?,A door with a label.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,31,3,ir,scene_sequence,Do I go upstairs or stay on the ground floor?,I stay on the ground floor.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,31,4,ir,scene_sequence,What do I approach after the door label?,The mailbox bank.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,31,5,ir,scene_sequence,Is the lobby empty or crowded?,It is empty.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,31,6,ir,scene_sequence,What part of the mailbox unit do I focus on?,The middle section with resident numbers.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,31,7,ir,scene_sequence,Which scene connects the building exterior to the mailboxes?,The lobby entrance.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,31,8,ir,scene_sequence,Are the mailboxes in a separate room?,"No, they are in the lobby area.",,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,31,9,ir,scene_sequence,What is the environment like in the lobby?,"Clean, with walls and a large mailbox unit.",,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,31,10,ir,scene_sequence,What is the final position I take in this segment?,Standing in front of the mailboxes.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,32,1,ir,spatial_reasoning,Where is the mailbox unit situated in the lobby?,It is mounted on the wall to the right of the entrance.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,33,1,ir,text_recognition,What three numbers are listed on the first label I see in the lobby?,"1'233, 1'234, and 1'235.",,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,33,2,ir,text_recognition,Is '1'235' one of the numbers on the mailbox slots?,Yes.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,33,3,ir,text_recognition,What is the room number listed near the door?,"It lists multiple numbers, possibly a range.",,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,33,4,ir,text_recognition,How many distinct numbers can be read on the mailbox unit?,Dozens of numbers are visible.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,33,5,ir,text_recognition,Where is the room label located?,On the door before the mailboxes.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,33,6,ir,text_recognition,What is the format of the numbers?,"Four digits with an apostrophe (e.g., 1'235).",,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,33,7,ir,text_recognition,Does the text include any names?,"No, only numbers.",,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,33,8,ir,text_recognition,Which mailbox slot do I appear to be checking?,Mailbox 1'235.,,0.75
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,34,1,audio,audio_event_detection,Are there any sudden or sharp sounds in this segment?,"Yes, there are sharp metallic clicks and clangs when the mailbox is opened and then finally closed.",01:04 - 01:45,0.8
check_mailbox_day_rgb.mp4,check mailbox,00:01:04.000,00:01:45.000,0.9,check_mailbox_day_seg_002,35,1,audio,audio_sound_source_identification,What specific sounds indicate the user is checking the mailbox?,"The metallic click of the lock, the sound of the metal door moving, and the rustling sound of mail being handled all indicate the mailbox is being checked.",01:04 - 01:45,0.8
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,0,1,rgb,action,What is my first action in this segment?,Turning around from the mailboxes.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,0,2,rgb,action,What do I do when I reach the door to my room?,I open it and enter.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,0,3,rgb,action,Do I close the door behind me?,"It's not clearly shown, but I walk past it.",,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,0,4,rgb,action,What is the purpose of sitting in the chair?,To return to my desk activities.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,0,5,rgb,action,What do I do with the keys?,I likely put them in my pocket or on the desk.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,0,6,rgb,action,Do I pick up the coffee mug?,No.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,0,7,rgb,action,What is the final action of the video?,Sitting down in the office chair.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,0,8,rgb,action,How would you describe my walking pace?,Steady and purposeful.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,1,1,rgb,counting,How many laptops are on the desk?,One.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,1,2,rgb,counting,How many chairs are in the room?,One.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,1,3,rgb,counting,How many blue lamps are visible?,One.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,1,4,rgb,counting,How many water bottles are on the shelves?,Two.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,1,5,rgb,counting,How many coffee mugs are on the desk?,One.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,1,6,rgb,counting,How many flights of stairs did I climb?,One.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,1,7,rgb,counting,How many posters are in the room?,One.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,1,8,rgb,counting,How many windows are in the final scene?,One.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,1,9,rgb,counting,How many doors did I open to get back in the room?,Two (building door and room door).,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,1,10,rgb,counting,How many pillows are on the bed?,One.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,2,1,rgb,dynamic_counting,How many people do I pass in the hallway on the way back?,None.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,2,2,rgb,dynamic_counting,Are there any cars visible through the final window?,"Yes, a few parked and one moving in the distance.",,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,2,3,rgb,dynamic_counting,Does the chair move on its own?,No.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,2,4,rgb,dynamic_counting,Do I move any furniture?,Only the chair as I sit.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,2,5,rgb,dynamic_counting,Is there a fan spinning in the room?,No.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,2,6,rgb,dynamic_counting,Does anyone knock on the door?,No.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,2,7,rgb,dynamic_counting,Are there any pets in the room?,No.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,2,8,rgb,dynamic_counting,How many times do I move the mouse?,"None, the laptop is closed.",,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,3,1,rgb,dynamic_recognition,When do I enter the building?,Around frame,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,3,2,rgb,dynamic_recognition,At what frame do I reach the top of the stairs?,2. Around frame,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,3,3,rgb,dynamic_recognition,When is the room door opened?,3. Around frame,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,3,4,rgb,dynamic_recognition,At what frame is the desk first visible on the return?,4. Around frame,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,3,5,rgb,dynamic_recognition,When do I reach the chair?,5. Around frame,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,3,6,rgb,dynamic_recognition,When does my movement stop?,"6. At the end of the video, frame",,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,3,7,rgb,dynamic_recognition,Does the camera stop shaking once I sit?,7. Yes.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,3,8,rgb,dynamic_recognition,How long does the return journey take?,About 88 seconds.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,4,1,rgb,light_change,Does it get darker when I enter the building?,"Yes, significantly.",,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,4,2,rgb,light_change,Is the stairwell brighter than the interior hallway?,"Yes, because it has more natural light.",,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,4,3,rgb,light_change,Does the room feel brighter than the hallway?,"Yes, due to the large window.",,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,4,4,rgb,light_change,Is there a shadow on the desk?,"Yes, from the lamp and the subject.",,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,4,5,rgb,light_change,Do the lights turn on automatically in the hallway?,They appear to be already on.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,4,6,rgb,light_change,Is there a glare on the computer screen?,"No, the screen is off.",,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,4,7,rgb,light_change,Does the light source shift as I sit down?,"Yes, it becomes more directional from the side.",,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,4,8,rgb,light_change,How does the illumination change in the final seconds?,It stabilizes as I sit down.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,5,1,rgb,light_recongnition,What is the lighting like in the hallway on the return trip?,Consistent white artificial light from the ceiling.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,6,1,rgb,navigation,Which way do I turn to leave the mailbox area?,Around/Backwards.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,6,2,rgb,navigation,Do I go up or down the stairs?,Up.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,6,3,rgb,navigation,How many turns do I make in the hallway?,One main turn into my room's section.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,6,4,rgb,navigation,Which door is mine?,The one with '1'235' on it.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,6,5,rgb,navigation,How do I reach the desk from the room door?,Walk straight toward the window.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,6,6,rgb,navigation,What is the first thing I see when I enter the room?,The bed and the window.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,6,7,rgb,navigation,Where is the bed relative to the path I take?,It is on the left.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,6,8,rgb,navigation,Do I need to turn left or right to reach the desk?,Left.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,6,9,rgb,navigation,How many steps total is the return trip?,Approximately 40 steps.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,6,10,rgb,navigation,What is the fastest way from the stairs to the room?,Walk straight down the hallway and turn right into the room door.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,7,1,rgb,non_common,Is there anything out of place on the desk?,"No, everything looks standard.",,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,8,1,rgb,object_recognition,What is on the white desk at the end of the video?,"A laptop, a blue lamp, and a coffee mug.",,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,9,1,rgb,scene_sequence,What is the first scene in this return segment?,The outdoor patio.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,9,2,rgb,scene_sequence,What do I pass after the patio?,A glass entrance door.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,9,3,rgb,scene_sequence,Do I go up or down the stairs to return?,Up.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,9,4,rgb,scene_sequence,What room do I enter after the hallway?,My bedroom or study.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,9,5,rgb,scene_sequence,What is the last object I sit in?,A black office chair.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,9,6,rgb,scene_sequence,What was the sequence of scenes?,"Patio, building entrance, stairs, hallway, room.",,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,9,7,rgb,scene_sequence,What did I see before entering the building?,The garden area and external walls.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,9,8,rgb,scene_sequence,Which hallway leads to my room?,The second hallway on the left after the stairs.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,9,9,rgb,scene_sequence,Where is the desk located?,In the corner by the window.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,9,10,rgb,scene_sequence,Does the video end in the same room it started in?,Yes.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,10,1,rgb,spatial_reasoning,Where is the blue lamp located on the desk?,On the right side.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,11,1,rgb,text_recognition,What is the room number on the door I enter?,1'235.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,11,2,rgb,text_recognition,Is there any text on the coffee mug?,No clear text is visible.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,11,3,rgb,text_recognition,What brand name is visible on the laptop?,Lenovo.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,11,4,rgb,text_recognition,What word is on the poster near the desk?,REVOLUTION.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,11,5,rgb,text_recognition,Does the room number appear more than once?,"Yes, once on the door and once near the window.",,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,11,6,rgb,text_recognition,Is there text on the blue water bottle?,No.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,11,7,rgb,text_recognition,What does the room number signify?,The identity of the apartment or office.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,11,8,rgb,text_recognition,What is the color of the numbers on the mailbox door?,White.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,12,1,event,event_navigation,In what direction do I turn to enter my room from the hallway?,A left turn.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,13,1,event,event_non_common,Are there any unrealistic physics or strange layouts on the return path?,No.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,14,1,event,event_object_recognition,What is the final object I interact with at the end of the recording?,The laptop.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,15,1,event,event_scene_sequence,Do I go up or down the stairs on my way back?,Up the stairs.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,16,1,event,event_spatial_reasoning,Where is the laptop located when I return to my room?,In the central foreground.,,0.85
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,17,1,depth,depth_navigation,How do depth cues indicate the stairs are being climbed?,Floor level rises ahead.,,0.65
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,18,1,depth,depth_non_common,Is the chair intersecting with the desk in the depth view?,No.,,0.65
check_mailbox_day_rgb.mp4,return from mailbox,00:01:45.000,00:03:14.900,0.9,check_mailbox_day_seg_003,19,1,depth,depth_object_recognition,What is the 3D shape of the objects at the end of the return path?,Flat desk and chair.,,0.65
