answer_rate,benchmark_type,bleu_4,frame_counts,input_type,judge_evaluated,judge_soft_accuracy,judge_strict_accuracy,judge_unjudgeable_rate,max_frames_per_item,meteor,modality,model_key,model_name,provider,rouge_l_f1,section
1.0,,0.8461583761653109,[8],,130,0.3230769230769231,0.3230769230769231,0.0,[],0.11194331983805668,,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.2282051282051282,event_dynamic_counting
1.0,,0.748876194643618,[8],,123,0.6747967479674797,0.6422764227642277,0.0,[],0.2703850350191814,,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.5388437217705511,event_dynamic_recognition
1.0,,0.4360182606472145,[8],,54,0.25925925925925924,0.24074074074074073,0.0,[],0.12911550960380944,,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.21394901394901394,event_navigation
1.0,,0.8985481708645318,[8],,57,0.9649122807017544,0.9649122807017544,0.0,[],0.4512124906861749,,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.9140350877192982,event_non_common
1.0,,0.5264167638815967,[8],,54,0.42592592592592593,0.3333333333333333,0.0,[],0.17282040163630902,,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.31722290055623387,event_object_recognition
1.0,,0.3284871639444507,[8],,55,0.16363636363636364,0.10909090909090909,0.0,[],0.05380166800220602,,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.08434030615848798,event_scene_sequence
1.0,,0.4958946663662811,[8],,55,0.4909090909090909,0.4909090909090909,0.0,[],0.24660849031357504,,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.3825108225108225,event_spatial_reasoning
1.0,,0.4455808440483038,[8],,464,0.4795258620689655,0.47629310344827586,0.0,[],0.1280141655967257,,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.27446751221789256,light_change
1.0,,0.2704081307486713,[8],,106,0.5094339622641509,0.4811320754716981,0.0,[],0.12330812288915692,,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.24470990225707207,light_recognition
1.0,,0.30888233884665095,[8],,438,0.3825581395348837,0.36511627906976746,0.0182648401826484,[],0.10321579659738357,,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.2106647930256862,navigation
1.0,,0.3331725858167561,[8],,124,0.8709677419354839,0.8629032258064516,0.0,[],0.19812200379039166,,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.4285279149321926,non_common
1.0,,0.3660431611977193,[8],,101,0.5247524752475248,0.43564356435643564,0.0,[],0.16824453224658883,,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.31970107720413987,object_recognition
1.0,,0.263961367090749,[8],,480,0.45416666666666666,0.41041666666666665,0.0,[],0.10295235522988408,,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.215600353800346,scene_sequence
1.0,,0.22600435958156273,[8],,101,0.6138613861386139,0.6039603960396039,0.0,[],0.2527371743202343,,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.33871340745478623,spatial_reasoning
1.0,,0.350497815362918,[8],,415,0.4674698795180723,0.4506024096385542,0.0,[],0.13090105335647137,,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.25710926434010933,text_recognition
1.0,,0.3298112719665661,[8],,429,0.5932400932400932,0.5524475524475524,0.0,[],0.18151408589806559,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.29491793670752314,action
1.0,,0.5248472249310029,[8],,450,0.35444444444444445,0.3511111111111111,0.0,[],0.035638736429770564,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.06800409269653919,counting
1.0,,0.548677546201758,[8],,151,0.38741721854304634,0.36423841059602646,0.0,[],0.1829200231405399,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.30440911811922383,depth_action
1.0,,0.5742457252783053,[8],,103,0.27184466019417475,0.27184466019417475,0.0,[],0.04702077204335273,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.10258899676375405,depth_counting
1.0,,0.6776038868868062,[8],,118,0.3728813559322034,0.3728813559322034,0.0,[],0.060467246907924876,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.12203389830508475,depth_dynamic_counting
1.0,,0.4927005800662758,[8],,131,0.3511450381679389,0.3511450381679389,0.0,[],0.1325606402960159,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.269629225736096,depth_dynamic_recognition
1.0,,0.3271895338371592,[8],,53,0.5377358490566038,0.5283018867924528,0.0,[],0.14009254449942124,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.3105962417082449,depth_navigation
1.0,,0.13508954165207834,[8],,56,0.017857142857142856,0.017857142857142856,0.0,[],0.03324092490071524,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.025181016214450864,depth_non_common
1.0,,0.501085544403228,[8],,49,0.1836734693877551,0.16326530612244897,0.0,[],0.07199173965419937,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.10306122448979592,depth_object_recognition
1.0,,0.30956116918852616,[8],,53,0.5660377358490566,0.5660377358490566,0.0,[],0.1606560037952131,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.3491404612159329,depth_scene_sequence
1.0,,0.3327150923143335,[8],,50,0.58,0.58,0.0,[],0.16474247048047982,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.3611904761904762,depth_spatial_reasoning
1.0,,0.6137296224242893,[8],,449,0.6692650334075724,0.6636971046770601,0.0,[],0.148636469598245,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.305780089744455,dynamic_counting
1.0,,0.43906318530808736,[8],,322,0.4937888198757764,0.484472049689441,0.0,[],0.16908957818540638,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.3514624935816021,dynamic_recognition
1.0,,0.6205601541011775,[8],,155,0.49032258064516127,0.44516129032258067,0.0,[],0.18346938968027776,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.3376164874551971,event_action
1.0,,0.8000137021482946,[8],,139,0.39568345323741005,0.39568345323741005,0.0,[],0.03597122302158273,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.07194244604316546,event_counting
1.0,,0.8302162336700912,[8],,130,0.49230769230769234,0.49230769230769234,0.0,[],0.05,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.1,event_dynamic_counting
1.0,,0.767011204294036,[8],,123,0.5121951219512195,0.5040650406504065,0.0,[],0.26455805198446075,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.532520325203252,event_dynamic_recognition
1.0,,0.4012250400653447,[8],,54,0.2962962962962963,0.25925925925925924,0.0,[],0.15371147674203017,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.2535236625514403,event_navigation
1.0,,0.2794355177959724,[8],,57,0.22807017543859648,0.22807017543859648,0.0,[],0.11265512336292735,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.2227920227920228,event_non_common
1.0,,0.5316648562899419,[8],,54,0.46296296296296297,0.42592592592592593,0.0,[],0.18489639016754392,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.33678541127115225,event_object_recognition
1.0,,0.2520210821726481,[8],,55,0.2545454545454545,0.21818181818181817,0.0,[],0.07740078604905501,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.10796978634004514,event_scene_sequence
1.0,,0.4645804837470498,[8],,55,0.4636363636363636,0.45454545454545453,0.0,[],0.24579483702175645,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.36034632034632036,event_spatial_reasoning
1.0,,0.4454284749674345,[8],,464,0.49245689655172414,0.49137931034482757,0.0,[],0.1482727976851753,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.3100768026624685,light_change
1.0,,0.28064877501300595,[8],,106,0.45754716981132076,0.4339622641509434,0.0,[],0.13658208691942927,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.23613526801359033,light_recognition
1.0,,0.29330774357306877,[8],,438,0.4703196347031963,0.4474885844748858,0.0,[],0.12843477220326507,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.2511840550158691,navigation
1.0,,0.1931329117084747,[8],,124,0.34274193548387094,0.3387096774193548,0.0,[],0.13319305743235887,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.22082432611167846,non_common
1.0,,0.3932447272053934,[8],,101,0.6039603960396039,0.504950495049505,0.0,[],0.2248206742586013,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.3708359199870218,object_recognition
1.0,,0.28104119304094094,[8],,480,0.4270833333333333,0.39166666666666666,0.0,[],0.13544198627355905,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.21138861529543576,scene_sequence
1.0,,0.21676665284868454,[8],,101,0.5891089108910891,0.5643564356435643,0.0,[],0.2113796946620325,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.2957746145822781,spatial_reasoning
1.0,,0.3667242208701292,[8],,415,0.5180722891566265,0.4939759036144578,0.0,[],0.17735585989470246,,molmo2:Molmo2-4B:frame:78bd9c18,,,0.3020535007448769,text_recognition
1.0,,0.34923835234920964,[8],,429,0.6736596736596736,0.6293706293706294,0.0,[],0.17542959879383954,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.3326554097901172,action
1.0,,0.5380221583831223,[8],,450,0.6,0.6,0.0,[],0.0446672107540169,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.10124802947991354,counting
1.0,,0.5571817869630006,[8],,151,0.4105960264900662,0.37748344370860926,0.0,[],0.16482942740261788,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.3001576538174656,depth_action
1.0,,0.5613607587297377,[8],,103,0.07766990291262135,0.07766990291262135,0.0,[],0.009708737864077669,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.019417475728155338,depth_counting
1.0,,0.7061367200062172,[8],,118,0.4872881355932203,0.4830508474576271,0.0,[],0.09366636931311328,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.192090395480226,depth_dynamic_counting
1.0,,0.6233370800884777,[8],,131,0.48091603053435117,0.4580152671755725,0.0,[],0.1896420618577638,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.38736822973464197,depth_dynamic_recognition
1.0,,0.3291085732981265,[8],,53,0.5471698113207547,0.5283018867924528,0.0,[],0.1328773728497402,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.31734052111410604,depth_navigation
1.0,,0.8009440861081358,[8],,56,0.9642857142857143,0.9642857142857143,0.0,[],0.41696021160306873,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.8566326530612245,depth_non_common
1.0,,0.3878190095565721,[8],,49,0.20408163265306123,0.1836734693877551,0.0,[],0.0620404179531778,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.07585034013605442,depth_object_recognition
1.0,,0.3256494371294128,[8],,53,0.7075471698113207,0.6792452830188679,0.0,[],0.1894697178129904,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.4021488469601677,depth_scene_sequence
1.0,,0.32208021083294147,[8],,50,0.43,0.42,0.0,[],0.11397006223231268,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.24774358974358973,depth_spatial_reasoning
1.0,,0.622675653558802,[8],,449,0.77728285077951,0.7706013363028953,0.0,[],0.16509068909426397,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.3409605613391805,dynamic_counting
1.0,,0.4694506840796735,[8],,322,0.546583850931677,0.5186335403726708,0.0,[],0.18674489072437353,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.3734084436450165,dynamic_recognition
1.0,,0.6313149550384812,[8],,155,0.5193548387096775,0.4838709677419355,0.0,[],0.19642067962729465,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.36748193662172157,event_action
1.0,,0.8000137021482946,[8],,139,0.41007194244604317,0.41007194244604317,0.0,[],0.03597122302158273,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.07194244604316546,event_counting
1.0,,0.8314401073989088,[8],,130,0.6230769230769231,0.6230769230769231,0.0,[],0.05384615384615385,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.1076923076923077,event_dynamic_counting
1.0,,0.8045267122950781,[8],,123,0.5284552845528455,0.5121951219512195,0.0,[],0.2827606231727342,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.5590785907859078,event_dynamic_recognition
1.0,,0.37851711141770616,[8],,54,0.3055555555555556,0.25925925925925924,0.0,[],0.08022390021100931,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.1498177542621987,event_navigation
1.0,,0.9047287296287462,[8],,57,0.9912280701754386,0.9824561403508771,0.0,[],0.4599844205107363,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.9315789473684211,event_non_common
1.0,,0.5918065437175087,[8],,54,0.5740740740740741,0.5370370370370371,0.0,[],0.23837529275113986,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.41129439430093023,event_object_recognition
1.0,,0.2632560784378279,[8],,55,0.2727272727272727,0.16363636363636364,0.0,[],0.08437739012292265,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.11840195144100069,event_scene_sequence
1.0,,0.5302927489267457,[8],,55,0.6,0.6,0.0,[],0.32035184792979404,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.47654845670325546,event_spatial_reasoning
1.0,,0.4564161143961216,[8],,464,0.5700431034482759,0.5668103448275862,0.0,[],0.1706175650624617,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.36308643795732054,light_change
1.0,,0.2941092899742831,[8],,106,0.6132075471698113,0.5754716981132075,0.0,[],0.163150758530769,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.27760726140304387,light_recognition
1.0,,0.319259322081572,[8],,438,0.5662100456621004,0.5365296803652968,0.0,[],0.13981138859234798,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.2828071016981153,navigation
1.0,,0.3387352553137392,[8],,124,0.8911290322580645,0.8870967741935484,0.0,[],0.21121008957589016,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.4467084275996129,non_common
1.0,,0.4062698110262333,[8],,101,0.6584158415841584,0.5742574257425742,0.0,[],0.2321485072590236,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.3976616145193129,object_recognition
1.0,,0.2765690262074998,[8],,480,0.521875,0.475,0.0,[],0.14548088623506406,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.2599374952995458,scene_sequence
1.0,,0.2370379324833488,[8],,101,0.5346534653465347,0.5247524752475248,0.0,[],0.24276212842236533,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.3215767671075276,spatial_reasoning
1.0,,0.3720535943418358,[8],,415,0.5746987951807229,0.5590361445783133,0.0,[],0.18694753497726904,,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.32214631255480797,text_recognition
