anls,answer_length_chars,baseline_gpu_gb,benchmark_type,bleu_4,boolean_accuracy,character_f1,conciseness_violation,frame_count,ground_truth_answer,incremental_peak_gpu_gb,input_type,judge_error_type,judge_label,judge_model,judge_reason,judge_score,latency_seconds,max_frames_per_item,meteor,modality,model_answer,model_key,model_name,normalized_exact_match,numeric_accuracy,pair_key,peak_gpu_gb,provider,qa_id,question,reason,record_id,repetition_flag,repetition_ratio,rouge_l_f1,section,sequence_order_score,set_f1,source_path,status,task_aware_metric,task_aware_reason,task_aware_score,token_f1,token_precision,token_recall
0.0,3,6.274,native_day_night_video_answer_generation_v1,0.8408964152537145,,0.0,False,,98.,7.206,video,wrong_entity,incorrect,gemini-3.1-flash-lite,Wrong temperature.,0.0,6.466,,0.0,rgb,100,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/rgb,13.481,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__text_recognition__06,What temperature is displayed in frame 000840?,,dc8c62a3f14377f6af3e6324,False,0.0,0.0,text_recognition,0.0,0.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,anls,Text-recognition answer.,0.0,0.0,0.0,0.0
0.0,3,6.274,native_day_night_video_answer_generation_v1,0.8408964152537145,,0.0,False,,99.,7.205,video,wrong_entity,incorrect,gemini-3.1-flash-lite,Wrong temperature.,0.0,6.4764,,0.0,rgb,100,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/rgb,13.48,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__text_recognition__07,What is the final temperature shown in the video?,,0afaa42ea622b06ca8e734e8,False,0.0,0.0,text_recognition,0.0,0.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,anls,Text-recognition answer.,0.0,0.0,0.0,0.0
1.0,4,6.274,native_day_night_video_answer_generation_v1,1.0,,1.0,False,,Gold.,7.205,video,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,6.4271,,0.5,rgb,gold,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,13.48,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__text_recognition__08,What color are the characters on the tea tray?,,8fbe87551711e4f51d6c2c39,False,0.0,1.0,text_recognition,1.0,1.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,anls,Text-recognition answer.,1.0,1.0,1.0,1.0
0.0,20,6.274,native_day_night_video_answer_generation_v1,0.4518010018049224,,0.689655172413793,False,,A tea table setup.,7.205,video,wrong_entity,incorrect,gemini-3.1-flash-lite,Contradicts initial view.,0.0,6.5391,,0.0,rgb,A kettle on a stove.,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,13.48,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__scene_sequence__01,What is the first thing I see after the darkness?,,2c15ce31b5999595e920eed8,False,0.0,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.5882352941176471,10,6.274,native_day_night_video_answer_generation_v1,0.36787944117144233,,0.7499999999999999,False,,The silver kettle.,7.205,video,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,6.4507,,0.2631578947368421,rgb,the kettle,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,13.479,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__scene_sequence__05,What did the hand interact with first?,,81edaf2b510f6d8a28d18684,False,0.0,0.6666666666666666,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.6666666666666666,1.0,0.5
0.0,71,6.274,native_day_night_video_answer_generation_v1,0.11868405219520975,,0.5301204819277108,False,,The tea table with all objects.,7.205,video,wrong_entity,incorrect,gemini-3.1-flash-lite,Describes a specific action instead of the scene context.,0.0,6.7293,,0.0,rgb,The final scene shows a hand lifting the kettle off the electric stove.,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,13.479,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__scene_sequence__06,What is the final scene shown in the video?,,19d9fabe907a2491d9bfbd24,False,0.0,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
1.0,2,6.274,native_day_night_video_answer_generation_v1,1.0,1.0,1.0,False,,No.,7.205,video,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,6.4324,,0.5,rgb,No,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,13.479,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__scene_sequence__07,Did the camera move between different rooms?,,c018da5f334498510eef9861,False,0.0,1.0,scene_sequence,1.0,1.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
1.0,3,6.274,native_day_night_video_answer_generation_v1,1.0,,1.0,False,,Red.,7.205,video,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,6.4256,,0.5,rgb,Red,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,13.48,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__scene_sequence__10,What is the color of the basket in the background?,,c889c70c9bb4b653eaa2526d,False,0.0,1.0,scene_sequence,1.0,1.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,1.0,1.0,1.0,1.0
0.0,13,6.274,native_day_night_video_answer_generation_v1,0.11380295453101374,,0.5238095238095238,False,,On the metallic kettle and the pot lid.,7.206,video,missing_detail,partially_correct,gemini-3.1-flash-lite,Misses the kettle lid reflection.,0.5,6.4799,,0.17857142857142855,rgb,on the kettle,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,13.48,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__light_recognition__01,Where are the strongest light reflections visible in the scene?,,e915c3c9d9dd1019a6fba7da,False,0.0,0.5,light_recognition,0.0,0.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,set_f1,Ground truth contains multiple concepts.,0.0,0.5,1.0,0.3333333333333333
0.0,2,6.274,native_day_night_video_answer_generation_v1,0.36787944117144233,,0.5,False,,Turn on.,7.205,video,none,correct,gemini-3.1-flash-lite,Semantically matches 'on'.,1.0,6.4427,,0.2631578947368421,rgb,on,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,13.48,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__light_change__01,Did the lights turn on or off at the beginning?,,5e35f44531fc0dd9935e1bb6,False,0.0,0.6666666666666666,light_change,0.0,0.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,token_f1,General open-ended short answer.,0.6666666666666666,0.6666666666666666,1.0,0.5
0.0,6,6.274,native_day_night_video_answer_generation_v1,0.04186576731652839,0.0,0.22222222222222224,False,,"No, it remains consistent.",7.206,video,contradiction,incorrect,gemini-3.1-flash-lite,Contradicts reference.,0.0,6.4698,,0.0,rgb,darker,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,13.48,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__light_change__02,Is the light getting brighter or darker after the initial transition?,,1810629b19b3e4538d13faf0,False,0.0,0.0,light_change,0.0,0.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
1.0,2,6.274,native_day_night_video_answer_generation_v1,1.0,1.0,1.0,False,,No.,7.204,video,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,6.4359,,0.5,rgb,no,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,13.478,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__light_change__03,Is the light source moving?,,2d42e186fbb78cc2aa8be5f4,False,0.0,1.0,light_change,1.0,1.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
1.0,2,6.274,native_day_night_video_answer_generation_v1,1.0,1.0,1.0,False,,No.,7.204,video,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,6.4383,,0.5,rgb,no,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,13.478,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__light_change__04,Does the light color change?,,ba365f5950aff22e555f4180,False,0.0,1.0,light_change,1.0,1.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
1.0,2,6.274,native_day_night_video_answer_generation_v1,1.0,1.0,1.0,False,,No.,7.205,video,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,6.4381,,0.5,rgb,No,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,13.479,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__light_change__05,Is there a flickering of the light?,,cd9cef3759ed1fe5304de038,False,0.0,1.0,light_change,1.0,1.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,3,6.274,native_day_night_video_answer_generation_v1,0.8408964152537145,0.0,0.0,False,,No.,7.205,video,contradiction,incorrect,gemini-3.1-flash-lite,Contradicts reference.,0.0,6.4452,,0.0,rgb,yes,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,13.479,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__light_change__06,Are there shadows moving across the table?,,99a9c9497e2c27898a660981,False,0.0,0.0,light_change,0.0,0.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
1.0,2,6.274,native_day_night_video_answer_generation_v1,1.0,1.0,1.0,False,,No.,7.206,video,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,6.4402,,0.5,rgb,No,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,13.48,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__light_change__07,Does any external light like a car's headlight pass by?,,8fe0882e4dbc8a9e3335446f,False,0.0,1.0,light_change,1.0,1.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,2,6.274,native_day_night_video_answer_generation_v1,0.8408964152537145,0.0,0.0,False,,Yes.,7.205,video,contradiction,incorrect,gemini-3.1-flash-lite,Contradicts reference.,0.0,6.442,,0.0,rgb,no,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,13.479,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__light_change__08,Is the final frame well-lit?,,03f857355616328e94593934,False,0.0,0.0,light_change,0.0,0.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,1,6.274,native_day_night_video_answer_generation_v1,0.8408964152537145,,0.0,False,,6.,7.205,video,wrong_count,incorrect,gemini-3.1-flash-lite,Wrong count.,0.0,6.4393,,0.0,rgb,2,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/rgb,13.479,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__counting__01,How many sugarcane stalks are visible?,,9a7a037e7256633d7866f32a,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
1.0,1,6.274,native_day_night_video_answer_generation_v1,1.0,,1.0,False,,1.,7.205,video,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,6.4387,,0.5,rgb,1,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,1.0,1.0,aligned_dataset/brew_tea_split/Seg1/rgb,13.479,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__counting__02,How many teacups are on the table?,,2a12344b09b09630d7b4de46,False,0.0,1.0,counting,1.0,1.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,1.0,1.0,1.0
1.0,1,6.274,native_day_night_video_answer_generation_v1,1.0,,1.0,False,,1.,7.205,video,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,6.4418,,0.5,rgb,1,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,1.0,1.0,aligned_dataset/brew_tea_split/Seg1/rgb,13.479,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__counting__03,How many clay teapots are there?,,9a5e590f40a2d7a7c46d2dbc,False,0.0,1.0,counting,1.0,1.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,1.0,1.0,1.0
1.0,1,6.274,native_day_night_video_answer_generation_v1,1.0,,1.0,False,,1.,7.205,video,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,6.443,,0.5,rgb,1,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,1.0,1.0,aligned_dataset/brew_tea_split/Seg1/rgb,13.479,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__counting__04,How many silver kettles do I see?,,7294216ae5f8de2f07038eb0,False,0.0,1.0,counting,1.0,1.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,1.0,1.0,1.0
0.0,1,6.274,native_day_night_video_answer_generation_v1,0.8408964152537145,,0.0,False,,1.,7.204,video,wrong_count,incorrect,gemini-3.1-flash-lite,Wrong count.,0.0,6.4435,,0.0,rgb,2,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/rgb,13.478,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__counting__05,How many glass jars are present?,,2d0cd734cef8b81db7be16f6,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
1.0,1,6.274,native_day_night_video_answer_generation_v1,1.0,,1.0,False,,1.,7.205,video,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,6.4386,,0.5,rgb,1,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,1.0,1.0,aligned_dataset/brew_tea_split/Seg1/rgb,13.479,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__counting__06,How many red baskets are in the background?,,b35daa295900e2d73a5a0f35,False,0.0,1.0,counting,1.0,1.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,1.0,1.0,1.0
1.0,1,6.274,native_day_night_video_answer_generation_v1,1.0,,1.0,False,,1.,7.205,video,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,6.4404,,0.5,rgb,1,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,1.0,1.0,aligned_dataset/brew_tea_split/Seg1/rgb,13.479,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__counting__07,How many large pots with glass lids are there?,,dada8ae6dd05d997e5c1549b,False,0.0,1.0,counting,1.0,1.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,1.0,1.0,1.0
1.0,1,6.274,native_day_night_video_answer_generation_v1,1.0,,1.0,False,,1.,7.205,video,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,6.4371,,0.5,rgb,1,qwen_vl:Qwen3-VL-8B-Instruct:video:456be4f1,models/qwen/Qwen3-VL-8B-Instruct,1.0,1.0,aligned_dataset/brew_tea_split/Seg1/rgb,13.479,qwen_vl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__counting__09,How many tea tray units are on the table?,,fcb4d1e29865e410e37c209c,False,0.0,1.0,counting,1.0,1.0,outputs/benchmarks/vlm_native_video/results/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,1.0,1.0,1.0
