answer_rate,benchmark_type,bleu_4,frame_counts,input_type,judge_evaluated,judge_soft_accuracy,judge_strict_accuracy,judge_unjudgeable_rate,max_frames_per_item,meteor,modality,model_key,model_name,provider,rouge_l_f1,section
1.0,,0.27245003438632526,[8],,480,0.46041666666666664,0.4083333333333333,0.0,[],0.11044722151006078,,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,,,0.22902483793384046,scene_sequence
1.0,,0.30162271006965125,[8],,101,0.5693069306930693,0.5544554455445545,0.0,[],0.3521122194470982,,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,,,0.4409900497415441,spatial_reasoning
1.0,,0.35031641465180935,[8],,415,0.4831325301204819,0.4602409638554217,0.0,[],0.13477053187865815,,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,,,0.2556132026676247,text_recognition
1.0,,0.3359629424347181,[8],,429,0.6317016317016317,0.5920745920745921,0.0,[],0.17504001526768834,,molmo2:Molmo2-8B:frame:f439be0c,,,0.30704833693801975,action
1.0,,0.5348077342331126,[8],,450,0.40555555555555556,0.40444444444444444,0.0,[],0.03222749776186396,,molmo2:Molmo2-8B:frame:f439be0c,,,0.0695337458240684,counting
1.0,,0.5149248108357972,[8],,151,0.39403973509933776,0.3841059602649007,0.0,[],0.1555250178909717,,molmo2:Molmo2-8B:frame:f439be0c,,,0.2692257850360694,depth_action
1.0,,0.5684665311227313,[8],,103,0.18446601941747573,0.18446601941747573,0.0,[],0.02512894220821555,,molmo2:Molmo2-8B:frame:f439be0c,,,0.0482200647249191,depth_counting
1.0,,0.7065601353461151,[8],,118,0.3855932203389831,0.3728813559322034,0.0,[],0.09458856715770186,,molmo2:Molmo2-8B:frame:f439be0c,,,0.19265536723163842,depth_dynamic_counting
1.0,,0.6215419147352337,[8],,131,0.44274809160305345,0.44274809160305345,0.0,[],0.18581629020738577,,molmo2:Molmo2-8B:frame:f439be0c,,,0.37319156670301706,depth_dynamic_recognition
1.0,,0.3093314524024364,[8],,53,0.7358490566037735,0.7358490566037735,0.0,[],0.19158372147788258,,molmo2:Molmo2-8B:frame:f439be0c,,,0.41993600184499186,depth_navigation
1.0,,0.7195267574074069,[8],,56,0.4107142857142857,0.4107142857142857,0.0,[],0.15507738722024436,,molmo2:Molmo2-8B:frame:f439be0c,,,0.3253968253968254,depth_non_common
1.0,,0.3540344714598194,[8],,49,0.29591836734693877,0.2653061224489796,0.0,[],0.10732759193579196,,molmo2:Molmo2-8B:frame:f439be0c,,,0.15975056689342404,depth_object_recognition
1.0,,0.3120539738842422,[8],,53,0.6415094339622641,0.6226415094339622,0.0,[],0.18771891717936953,,molmo2:Molmo2-8B:frame:f439be0c,,,0.38752620545073374,depth_scene_sequence
1.0,,0.35052973695729345,[8],,50,0.6,0.6,0.0,[],0.16913741844120142,,molmo2:Molmo2-8B:frame:f439be0c,,,0.35604761904761906,depth_spatial_reasoning
1.0,,0.6168585928440917,[8],,449,0.7216035634743875,0.7171492204899778,0.0,[],0.15025252217451396,,molmo2:Molmo2-8B:frame:f439be0c,,,0.3099427793191713,dynamic_counting
1.0,,0.43620617569810194,[8],,322,0.5263975155279503,0.515527950310559,0.0,[],0.16696483776630797,,molmo2:Molmo2-8B:frame:f439be0c,,,0.35154223478022106,dynamic_recognition
1.0,,0.6387234337311819,[8],,155,0.5193548387096775,0.4967741935483871,0.0,[],0.1977565873350955,,molmo2:Molmo2-8B:frame:f439be0c,,,0.3596569380440348,event_action
1.0,,0.7942905516178527,[8],,139,0.3597122302158273,0.3597122302158273,0.0,[],0.017985611510791366,,molmo2:Molmo2-8B:frame:f439be0c,,,0.03597122302158273,event_counting
1.0,,0.8314401073989088,[8],,130,0.49230769230769234,0.49230769230769234,0.0,[],0.05384615384615385,,molmo2:Molmo2-8B:frame:f439be0c,,,0.1076923076923077,event_dynamic_counting
1.0,,0.7483068310055191,[8],,123,0.5,0.4878048780487805,0.0,[],0.25362449437302254,,molmo2:Molmo2-8B:frame:f439be0c,,,0.5097560975609756,event_dynamic_recognition
1.0,,0.3861688644693665,[8],,54,0.37962962962962965,0.37037037037037035,0.0,[],0.1347816506644752,,molmo2:Molmo2-8B:frame:f439be0c,,,0.24071743668517862,event_navigation
1.0,,0.8190305953469736,[8],,57,0.49122807017543857,0.49122807017543857,0.0,[],0.23921289710763394,,molmo2:Molmo2-8B:frame:f439be0c,,,0.4807017543859649,event_non_common
1.0,,0.5689674969928383,[8],,54,0.49074074074074076,0.46296296296296297,0.0,[],0.22362569051185524,,molmo2:Molmo2-8B:frame:f439be0c,,,0.3861204638982417,event_object_recognition
1.0,,0.2632193701005561,[8],,55,0.2727272727272727,0.2,0.0,[],0.07811694651063293,,molmo2:Molmo2-8B:frame:f439be0c,,,0.12176361589798035,event_scene_sequence
1.0,,0.4617716590436601,[8],,55,0.43636363636363634,0.43636363636363634,0.0,[],0.2490408501924574,,molmo2:Molmo2-8B:frame:f439be0c,,,0.36932178932178933,event_spatial_reasoning
1.0,,0.44538443170668385,[8],,464,0.4849137931034483,0.4827586206896552,0.0,[],0.13700477890181856,,molmo2:Molmo2-8B:frame:f439be0c,,,0.28908446324191095,light_change
1.0,,0.28096311755397974,[8],,106,0.4669811320754717,0.44339622641509435,0.0,[],0.14283262285599155,,molmo2:Molmo2-8B:frame:f439be0c,,,0.23194597303920278,light_recognition
1.0,,0.2968085387214165,[8],,438,0.4874429223744292,0.4589041095890411,0.0,[],0.13504913287760703,,molmo2:Molmo2-8B:frame:f439be0c,,,0.2405124975704671,navigation
1.0,,0.29283813086121446,[8],,124,0.4879032258064516,0.47580645161290325,0.0,[],0.14774767725260474,,molmo2:Molmo2-8B:frame:f439be0c,,,0.25970845417664984,non_common
1.0,,0.4066895504647778,[8],,101,0.6485148514851485,0.5445544554455446,0.0,[],0.24743020135782912,,molmo2:Molmo2-8B:frame:f439be0c,,,0.36594057447326084,object_recognition
1.0,,0.27413106141444876,[8],,480,0.490625,0.4479166666666667,0.0,[],0.1417041414344789,,molmo2:Molmo2-8B:frame:f439be0c,,,0.23601346724597444,scene_sequence
1.0,,0.24402642142305858,[8],,101,0.5742574257425742,0.5643564356435643,0.0,[],0.2584050851843426,,molmo2:Molmo2-8B:frame:f439be0c,,,0.3549541542982753,spatial_reasoning
1.0,,0.3560886642515911,[8],,415,0.5228915662650603,0.5012048192771085,0.0,[],0.16569215406315274,,molmo2:Molmo2-8B:frame:f439be0c,,,0.29238208429668466,text_recognition
1.0,,0.3460687545100567,[8],,429,0.6993006993006993,0.6573426573426573,0.0,[],0.17046251660177747,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.3454085339831946,action
1.0,,0.5373077783309489,[8],,450,0.6,0.6,0.0,[],0.04206017121431495,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.0950967200859674,counting
1.0,,0.5858147054333349,[8],,151,0.4271523178807947,0.4105960264900662,0.0,[],0.20174230002484322,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.3421181264419326,depth_action
1.0,,0.5676205497423785,[8],,103,0.1650485436893204,0.1650485436893204,0.0,[],0.023080592341248166,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.05080906148867314,depth_counting
1.0,,0.709396545501037,[8],,118,0.5254237288135594,0.5254237288135594,0.0,[],0.10551631024423175,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.21807909604519773,depth_dynamic_counting
1.0,,0.6262430297989555,[8],,131,0.5076335877862596,0.5038167938931297,0.0,[],0.2075069273827687,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.4238640494365685,depth_dynamic_recognition
1.0,,0.3393481612379641,[8],,53,0.7735849056603774,0.7735849056603774,0.0,[],0.19790915808403708,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.4444743935309973,depth_navigation
1.0,,0.799143906920278,[8],,56,0.9642857142857143,0.9642857142857143,0.0,[],0.41878236903747107,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.8580612244897959,depth_non_common
1.0,,0.47226755492800104,[8],,49,0.30612244897959184,0.2653061224489796,0.0,[],0.06132428383368233,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.07879818594104308,depth_object_recognition
1.0,,0.31831582902711525,[8],,53,0.6698113207547169,0.660377358490566,0.0,[],0.1627140729651284,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.35176083946415765,depth_scene_sequence
1.0,,0.3261640139655141,[8],,50,0.66,0.66,0.0,[],0.15143026485131747,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.37,depth_spatial_reasoning
1.0,,0.6208368349641761,[8],,449,0.7683741648106904,0.7616926503340757,0.0,[],0.1610278170998247,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.3323102163859402,dynamic_counting
1.0,,0.464588060458789,[8],,322,0.5496894409937888,0.531055900621118,0.0,[],0.19113286882070604,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.39932659019411726,dynamic_recognition
1.0,,0.6717920848568337,[8],,155,0.567741935483871,0.5225806451612903,0.0,[],0.23411113272851133,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.42431131592421917,event_action
1.0,,0.8057368526787365,[8],,139,0.5251798561151079,0.5251798561151079,0.0,[],0.0539568345323741,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.1079136690647482,event_counting
1.0,,0.8351117285853616,[8],,130,0.6461538461538462,0.6461538461538462,0.0,[],0.06538461538461539,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.13076923076923078,event_dynamic_counting
1.0,,0.8125740542125134,[8],,123,0.5813008130081301,0.5691056910569106,0.0,[],0.301967773372315,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.5989159891598916,event_dynamic_recognition
1.0,,0.40632132946247856,[8],,54,0.46296296296296297,0.42592592592592593,0.0,[],0.13663436041410695,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.24165779675526264,event_navigation
1.0,,0.9047287296287462,[8],,57,0.9912280701754386,0.9824561403508771,0.0,[],0.4599844205107363,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.9315789473684211,event_non_common
1.0,,0.6192687141649139,[8],,54,0.6296296296296297,0.5925925925925926,0.0,[],0.2597039367004271,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.42797017797017795,event_object_recognition
1.0,,0.3026163332030571,[8],,55,0.2636363636363636,0.2,0.0,[],0.10158561565302739,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.1422833817815401,event_scene_sequence
1.0,,0.5133409376913052,[8],,55,0.509090909090909,0.4909090909090909,0.0,[],0.3129138424497922,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.4176190476190476,event_spatial_reasoning
1.0,,0.4500881620246069,[8],,464,0.49353448275862066,0.49137931034482757,0.0,[],0.14427635111590018,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.3077238209305907,light_change
1.0,,0.31273559190603967,[8],,106,0.6698113207547169,0.6320754716981132,0.0,[],0.17935429500900468,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.3144295044391836,light_recognition
1.0,,0.30983558097606734,[8],,438,0.613013698630137,0.5821917808219178,0.0,[],0.14229843555661345,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.2853070360496208,navigation
1.0,,0.33673176798019316,[8],,124,0.8588709677419355,0.8548387096774194,0.0,[],0.20476977851176772,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.43603016898949576,non_common
1.0,,0.37080726096909783,[8],,101,0.693069306930693,0.6039603960396039,0.0,[],0.20128027730439532,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.36542977457208414,object_recognition
1.0,,0.2868145659972893,[8],,480,0.5322916666666667,0.48333333333333334,0.0,[],0.15374705240178493,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.2792215029843414,scene_sequence
1.0,,0.2520308643906239,[8],,101,0.6188118811881188,0.6138613861386139,0.0,[],0.2625459263988174,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.36294961820204746,spatial_reasoning
1.0,,0.37114059779022135,[8],,415,0.5602409638554217,0.5445783132530121,0.0,[],0.17869473301727798,,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,,,0.30720431742127313,text_recognition
