anls,answer_rate,answered,bleu_4,character_f1,conciseness_violation_rate,frame_counts,incremental_peak_gpu_gb_max,judge_evaluated,judge_label_counts,judge_soft_accuracy,judge_strict_accuracy,judge_strict_accuracy_ci95,judge_unjudgeable_rate,latency_mean_seconds,latency_median_seconds,latency_p95_seconds,max_frames_per_item,meteor,model_key,normalized_exact_match,peak_gpu_gb_max,repetition_rate,rouge_l_f1,section,status_counts,task_aware_score,task_aware_score_ci95,throughput_qa_per_hour,token_f1,token_f1_ci95,total
0.20025641025641025,1.0,200,0.33999036703521057,0.499014080725595,0.0,[8],4.839,200,"{""correct"": 146, ""incorrect"": 54}",0.73,0.73,"{""mean"": 0.73, ""low"": 0.67, ""high"": 0.79}",0.0,2.29026,2.2814,2.3621,[],0.20327043586433147,molmo2:Molmo2-4B:frame:6f7c0530,0.19,13.883,0.0,0.45007142857142857,depth_spatial_reasoning,"{""answered"": 200}",0.6186904761904762,"{""mean"": 0.6186904761904762, ""low"": 0.5561666666666667, ""high"": 0.673952380952381}",1571.8739357103564,0.45007142857142857,"{""mean"": 0.45007142857142857, ""low"": 0.3980714285714286, ""high"": 0.5003571428571428}",200
0.24117754062575794,1.0,1736,0.5930273954915976,0.27640999844868336,0.002304147465437788,[8],4.839,1736,"{""correct"": 1064, ""incorrect"": 656, ""partially_correct"": 16}",0.6175115207373272,0.6129032258064516,"{""mean"": 0.6129032258064516, ""low"": 0.5892857142857143, ""high"": 0.6359447004608295}",0.0,2.2867501728110597,2.2802,2.3024,[],0.12992671183909968,molmo2:Molmo2-4B:frame:6f7c0530,0.23444700460829493,13.883,0.0,0.26671066736717997,dynamic_counting,"{""answered"": 1736}",0.5065028161802355,"{""mean"": 0.5065028161802355, ""low"": 0.48147721454173065, ""high"": 0.5318100358422939}",1574.2865323913327,0.26721009001013746,"{""mean"": 0.26721009001013746, ""low"": 0.2478398609048853, ""high"": 0.28745409726790183}",1736
0.23822905883608758,1.0,1252,0.4010642186111132,0.4017843098704973,0.012779552715654952,[8],4.839,1252,"{""correct"": 532, ""incorrect"": 700, ""partially_correct"": 19, ""unjudgeable"": 1}",0.43285371702637887,0.42525979216626697,"{""mean"": 0.42525979216626697, ""low"": 0.3996802557953637, ""high"": 0.45323741007194246}",0.0007987220447284345,2.3257197284345046,2.2843,2.5072,[],0.14397509127540725,molmo2:Molmo2-4B:frame:6f7c0530,0.2268370607028754,13.883,0.0023961661341853034,0.3014238776503251,dynamic_recognition,"{""answered"": 1252}",0.3968030231030483,"{""mean"": 0.3968030231030483, ""low"": 0.3692454125382493, ""high"": 0.42333402892718514}",1547.907925441748,0.3019490157040381,"{""mean"": 0.3019490157040381, ""low"": 0.2789581428638741, ""high"": 0.3244247767432178}",1252
0.3060147836302804,1.0,604,0.622861892314614,0.5581119070497094,0.008278145695364239,[8],4.839,604,"{""incorrect"": 278, ""correct"": 299, ""partially_correct"": 27}",0.5173841059602649,0.49503311258278143,"{""mean"": 0.49503311258278143, ""low"": 0.4552980132450331, ""high"": 0.5364238410596026}",0.0,2.312276324503311,2.2937,2.3934,[],0.1861081895937798,molmo2:Molmo2-4B:frame:6f7c0530,0.25496688741721857,13.883,0.0,0.3362139139374239,event_action,"{""answered"": 604}",0.3460557093752458,"{""mean"": 0.3460557093752458, ""low"": 0.31148807502284326, ""high"": 0.3820337251049172}",1556.907347902417,0.3362139139374239,"{""mean"": 0.3362139139374239, ""low"": 0.30351058066289854, ""high"": 0.37181468274183505}",604
0.06574074074074074,1.0,540,0.7817815469854308,0.06709359157789131,0.020370370370370372,[8],4.839,540,"{""correct"": 192, ""incorrect"": 348}",0.35555555555555557,0.35555555555555557,"{""mean"": 0.35555555555555557, ""low"": 0.3148148148148148, ""high"": 0.3962962962962963}",0.0,2.316323703703704,2.2792,2.2955,[],0.03293650793650794,molmo2:Molmo2-4B:frame:6f7c0530,0.06481481481481481,13.883,0.0,0.06508916323731138,event_counting,"{""answered"": 540}",0.3648148148148148,"{""mean"": 0.3648148148148148, ""low"": 0.32592592592592595, ""high"": 0.40555555555555556}",1554.1869187988502,0.06508916323731138,"{""mean"": 0.06508916323731138, ""low"": 0.04471879286694101, ""high"": 0.08545953360768176}",540
0.079,1.0,500,0.8158619254609448,0.08009701998264677,0.012,[8],4.839,500,"{""correct"": 231, ""incorrect"": 268, ""partially_correct"": 1}",0.463,0.462,"{""mean"": 0.462, ""low"": 0.418, ""high"": 0.506}",0.0,2.3029286,2.2794,2.288,[],0.039,molmo2:Molmo2-4B:frame:6f7c0530,0.078,13.883,0.002,0.078,event_dynamic_counting,"{""answered"": 500}",0.444,"{""mean"": 0.444, ""low"": 0.398, ""high"": 0.488}",1563.2269276607183,0.078,"{""mean"": 0.078, ""low"": 0.054, ""high"": 0.104}",500
0.5206582633053222,1.0,476,0.7705090652390532,0.6269459490394946,0.0,[8],4.839,476,"{""correct"": 246, ""incorrect"": 226, ""partially_correct"": 4}",0.5210084033613446,0.5168067226890757,"{""mean"": 0.5168067226890757, ""low"": 0.4726890756302521, ""high"": 0.5567226890756303}",0.0,2.2945334033613447,2.281,2.3767,[],0.2651974582936623,molmo2:Molmo2-4B:frame:6f7c0530,0.49369747899159666,13.883,0.0,0.5336134453781513,event_dynamic_recognition,"{""answered"": 476}",0.5388655462184874,"{""mean"": 0.5388655462184874, ""low"": 0.49747899159663866, ""high"": 0.5785714285714286}",1568.9464336087801,0.5336134453781513,"{""mean"": 0.5336134453781513, ""low"": 0.4913865546218487, ""high"": 0.573109243697479}",476
0.1431962586679568,1.0,212,0.38335422156450283,0.4285322795133448,0.07547169811320754,[8],4.839,212,"{""incorrect"": 130, ""correct"": 72, ""partially_correct"": 10}",0.3632075471698113,0.33962264150943394,"{""mean"": 0.33962264150943394, ""low"": 0.2830188679245283, ""high"": 0.4056603773584906}",0.0,2.3842603773584905,2.2827,2.7465,[],0.13906571063297662,molmo2:Molmo2-4B:frame:6f7c0530,0.1179245283018868,13.883,0.009433962264150943,0.24285782131363065,event_navigation,"{""answered"": 212}",0.17138364779874213,"{""mean"": 0.17138364779874213, ""low"": 0.12421383647798742, ""high"": 0.21933962264150944}",1509.902204552181,0.2537321474591832,"{""mean"": 0.2537321474591832, ""low"": 0.20635377063629298, ""high"": 0.3027885701824381}",212
0.36607142857142855,1.0,224,0.42602657739579297,0.43635581726871636,0.17857142857142858,[8],4.839,224,"{""correct"": 92, ""incorrect"": 130, ""partially_correct"": 2}",0.41517857142857145,0.4107142857142857,"{""mean"": 0.4107142857142857, ""low"": 0.34375, ""high"": 0.47767857142857145}",0.0,2.5157901785714287,2.4846,2.936,[],0.19465143823940217,molmo2:Molmo2-4B:frame:6f7c0530,0.36607142857142855,13.883,0.0,0.3861875680392761,event_non_common,"{""answered"": 224}",0.40922619047619047,"{""mean"": 0.40922619047619047, ""low"": 0.34375, ""high"": 0.47470238095238093}",1430.9619421617394,0.3861875680392761,"{""mean"": 0.3861875680392761, ""low"": 0.3245750195284357, ""high"": 0.4502765501406806}",224
0.2003091739235607,1.0,212,0.52834503831379,0.5215352536049114,0.10377358490566038,[8],4.839,212,"{""partially_correct"": 16, ""incorrect"": 99, ""correct"": 97}",0.49528301886792453,0.45754716981132076,"{""mean"": 0.45754716981132076, ""low"": 0.3867924528301887, ""high"": 0.5235849056603774}",0.0,2.521188679245283,2.3607,4.1886,[],0.17806746272011278,molmo2:Molmo2-4B:frame:6f7c0530,0.22169811320754718,13.883,0.018867924528301886,0.3339582281574776,event_object_recognition,"{""answered"": 212}",0.332287976611313,"{""mean"": 0.332287976611313, ""low"": 0.27269048161112536, ""high"": 0.3891463859265336}",1427.89789183,0.3371501702769272,"{""mean"": 0.3371501702769272, ""low"": 0.2766457209812576, ""high"": 0.39345392461147044}",212
0.05287120895673528,1.0,216,0.268240720308911,0.4335554735688566,0.125,[8],4.839,216,"{""incorrect"": 154, ""correct"": 47, ""partially_correct"": 15}",0.2523148148148148,0.2175925925925926,"{""mean"": 0.2175925925925926, ""low"": 0.16203703703703703, ""high"": 0.27314814814814814}",0.0,2.526984259259259,2.4166,3.1385,[],0.07394313926603831,molmo2:Molmo2-4B:frame:6f7c0530,0.032407407407407406,13.883,0.09722222222222222,0.10131862988400164,event_scene_sequence,"{""answered"": 216}",0.041666666666666664,"{""mean"": 0.041666666666666664, ""low"": 0.018518518518518517, ""high"": 0.06944444444444445}",1424.6230410059134,0.10131862988400164,"{""mean"": 0.10131862988400164, ""low"": 0.07452737192804153, ""high"": 0.13053245676272032}",216
0.2390614839984895,1.0,216,0.4689122711499539,0.5603759048111596,0.009259259259259259,[8],4.839,216,"{""correct"": 109, ""incorrect"": 102, ""partially_correct"": 5}",0.5162037037037037,0.5046296296296297,"{""mean"": 0.5046296296296297, ""low"": 0.4398148148148148, ""high"": 0.5694444444444444}",0.0,2.31925,2.3017,2.4069,[],0.22708165551794424,molmo2:Molmo2-4B:frame:6f7c0530,0.19907407407407407,13.883,0.0,0.3540451318229096,event_spatial_reasoning,"{""answered"": 216}",0.3753414281192059,"{""mean"": 0.3753414281192059, ""low"": 0.3161890064667842, ""high"": 0.42813390313390315}",1552.2259351083328,0.3540451318229096,"{""mean"": 0.3540451318229096, ""low"": 0.2998558540225207, ""high"": 0.4058376294487406}",216
0.22392266939670605,1.0,1792,0.427443985044865,0.34106621192150516,0.007254464285714286,[8],4.839,1792,"{""correct"": 820, ""incorrect"": 971, ""partially_correct"": 1}",0.45786830357142855,0.4575892857142857,"{""mean"": 0.4575892857142857, ""low"": 0.43470982142857145, ""high"": 0.4799107142857143}",0.0,2.303575892857143,2.2804,2.4086,[],0.1365303832467952,molmo2:Molmo2-4B:frame:6f7c0530,0.22042410714285715,13.883,0.0,0.285203181361207,light_change,"{""answered"": 1792}",0.406390473511753,"{""mean"": 0.406390473511753, ""low"": 0.38377576536095637, ""high"": 0.4294570454336937}",1562.787669016142,0.28636031806370243,"{""mean"": 0.28636031806370243, ""low"": 0.26653087642160894, ""high"": 0.3042839863819173}",1792
0.10051572398892245,1.0,416,0.27926700943134586,0.4104015783810065,0.004807692307692308,[8],4.839,416,"{""incorrect"": 252, ""correct"": 151, ""partially_correct"": 13}",0.3786057692307692,0.3629807692307692,"{""mean"": 0.3629807692307692, ""low"": 0.31490384615384615, ""high"": 0.40865384615384615}",0.0,2.3360790865384615,2.3141,2.495,[],0.10767829144247673,molmo2:Molmo2-4B:frame:6f7c0530,0.06009615384615385,13.883,0.0,0.18380726344452827,light_recognition,"{""answered"": 416}",0.21415374890979202,"{""mean"": 0.21415374890979202, ""low"": 0.17994369726552983, ""high"": 0.248062721881265}",1541.0437175457027,0.18674559977511573,"{""mean"": 0.18674559977511573, ""low"": 0.15885678785141455, ""high"": 0.2152303443295346}",416
0.13780086717392004,1.0,1704,0.28102397788383715,0.3607297465821028,0.040492957746478875,[8],4.839,1704,"{""correct"": 719, ""incorrect"": 934, ""partially_correct"": 51}",0.4369131455399061,0.42194835680751175,"{""mean"": 0.42194835680751175, ""low"": 0.397887323943662, ""high"": 0.4460093896713615}",0.0,2.3745958920187795,2.2858,2.7817,[],0.1129579236147009,molmo2:Molmo2-4B:frame:6f7c0530,0.12852112676056338,13.883,0.008802816901408451,0.22311063155498947,navigation,"{""answered"": 1704}",0.24970657276995306,"{""mean"": 0.24970657276995306, ""low"": 0.2306338028169014, ""high"": 0.26965962441314556}",1516.0474302595703,0.22548685713886654,"{""mean"": 0.22548685713886654, ""low"": 0.20875458220769072, ""high"": 0.24170734796181007}",1704
0.08874871507335763,1.0,492,0.14614957262606615,0.4124534557581052,0.19715447154471544,[8],4.839,492,"{""correct"": 116, ""incorrect"": 372, ""partially_correct"": 4}",0.23983739837398374,0.23577235772357724,"{""mean"": 0.23577235772357724, ""low"": 0.1991869918699187, ""high"": 0.27235772357723576}",0.0,2.6673247967479674,2.6121,3.5061,[],0.10523135366245229,molmo2:Molmo2-4B:frame:6f7c0530,0.08536585365853659,13.883,0.0020325203252032522,0.15942924134009265,non_common,"{""answered"": 492}",0.20771277010084904,"{""mean"": 0.20771277010084904, ""low"": 0.1730506766049141, ""high"": 0.24292211853187462}",1349.6669038540635,0.16621707337900374,"{""mean"": 0.16621707337900374, ""low"": 0.14196665729192562, ""high"": 0.19144659371121198}",492
0.12886135511140118,1.0,396,0.37218244400323797,0.4870253073940009,0.022727272727272728,[8],4.839,396,"{""incorrect"": 221, ""correct"": 132, ""partially_correct"": 43}",0.38762626262626265,0.3333333333333333,"{""mean"": 0.3333333333333333, ""low"": 0.2878787878787879, ""high"": 0.3787878787878788}",0.0,2.396459090909091,2.3018,2.7278,[],0.1467664589203115,molmo2:Molmo2-4B:frame:6f7c0530,0.11363636363636363,13.883,0.012626262626262626,0.23108789675041203,object_recognition,"{""answered"": 396}",0.2070760887019057,"{""mean"": 0.2070760887019057, ""low"": 0.17432126160958603, ""high"": 0.2407731322340651}",1502.2163381200667,0.24247227192743942,"{""mean"": 0.24247227192743942, ""low"": 0.2116868000419088, ""high"": 0.2749450950470632}",396
0.09294272788580736,1.0,1868,0.25983494199639257,0.39979991103493623,0.028907922912205567,[8],4.839,1868,"{""incorrect"": 1210, ""correct"": 579, ""partially_correct"": 77, ""unjudgeable"": 2}",0.3309217577706324,0.3102893890675241,"{""mean"": 0.3102893890675241, ""low"": 0.28885316184351556, ""high"": 0.33065380493033225}",0.0010706638115631692,2.4106216274089936,2.3171,2.8048,[],0.09751670056068018,molmo2:Molmo2-4B:frame:6f7c0530,0.08190578158458243,13.883,0.03747323340471092,0.16696689446195523,scene_sequence,"{""answered"": 1868}",0.1694593147751606,"{""mean"": 0.1694593147751606, ""low"": 0.15319414703783013, ""high"": 0.18706281227694505}",1493.3907333559353,0.17072576980924942,"{""mean"": 0.17072576980924942, ""low"": 0.15799750446859032, ""high"": 0.18469648287399368}",1868
0.11801651844189814,1.0,396,0.2159776444249665,0.40161799086444155,0.007575757575757576,[8],4.839,396,"{""correct"": 181, ""incorrect"": 207, ""partially_correct"": 8}",0.4671717171717172,0.45707070707070707,"{""mean"": 0.45707070707070707, ""low"": 0.4065656565656566, ""high"": 0.5050505050505051}",0.0,2.3485272727272726,2.3144,2.4865,[],0.19141711064367103,molmo2:Molmo2-4B:frame:6f7c0530,0.047979797979797977,13.883,0.0,0.2788226622043422,spatial_reasoning,"{""answered"": 396}",0.297975523957864,"{""mean"": 0.297975523957864, ""low"": 0.26276465395116416, ""high"": 0.3310394630600102}",1532.8755351516224,0.28144917798875274,"{""mean"": 0.28144917798875274, ""low"": 0.2505099745462197, ""high"": 0.30984487418396606}",396
0.16054798350006855,1.0,1604,0.32438881674448,0.35266877904252975,0.019326683291770574,[8],4.84,1604,"{""correct"": 668, ""incorrect"": 896, ""partially_correct"": 40}",0.428927680798005,0.4164588528678304,"{""mean"": 0.4164588528678304, ""low"": 0.39089775561097256, ""high"": 0.4407730673316708}",0.0,2.354365024937656,2.285,2.6323,[],0.13080405709124204,molmo2:Molmo2-4B:frame:6f7c0530,0.13528678304239403,13.883,0.004364089775561097,0.23566836160620347,text_recognition,"{""answered"": 1604}",0.3255921719110109,"{""mean"": 0.3255921719110109, ""low"": 0.303357548009644, ""high"": 0.34850008574488733}",1529.074702464766,0.23725683584531915,"{""mean"": 0.23725683584531915, ""low"": 0.22034854232020448, ""high"": 0.2558434841508462}",1604
