answer_rate,benchmark_type,bleu_4,frame_counts,input_type,judge_evaluated,judge_soft_accuracy,judge_strict_accuracy,judge_unjudgeable_rate,max_frames_per_item,meteor,modality,model_key,model_name,provider,rouge_l_f1,section
1.0,,0.4336947569771685,[30],,49,0.1836734693877551,0.16326530612244897,0.0,30,0.02592388306674021,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.05714285714285714,depth_object_recognition
1.0,,0.2923721437785078,[30],,53,0.6509433962264151,0.6415094339622641,0.0,30,0.14865698378931833,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.35597484276729563,depth_scene_sequence
1.0,,0.2914969373467316,[30],,50,0.5,0.4,0.0,30,0.057690339628983796,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.15871428571428572,depth_spatial_reasoning
1.0,,0.6171366049537124,[30],,449,0.7594654788418709,0.7527839643652561,0.0,30,0.1540664932292832,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.3213648267100383,dynamic_counting
1.0,,0.41623450880871504,[30],,322,0.4813664596273292,0.4751552795031056,0.0,30,0.14623029925678824,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.30979177218673015,dynamic_recognition
1.0,,0.5089827269765386,[30],,155,0.4032258064516129,0.34838709677419355,0.0,30,0.08666460873591604,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.18033794162826422,event_action
1.0,,0.8034475924665597,[30],,139,0.5179856115107914,0.5179856115107914,0.0,30,0.046762589928057555,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.09352517985611511,event_counting
1.0,,0.8351117285853616,[30],,130,0.6,0.6,0.0,30,0.06538461538461539,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.13076923076923078,event_dynamic_counting
1.0,,0.7157624134346668,[30],,123,0.4796747967479675,0.4796747967479675,0.0,30,0.23577235772357724,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.4715447154471545,event_dynamic_recognition
1.0,,0.3446359866592902,[30],,54,0.3611111111111111,0.2962962962962963,0.0,30,0.09699455094191936,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.2191358024691358,event_navigation
1.0,,0.9013394618249929,[30],,57,0.9824561403508771,0.9824561403508771,0.0,30,0.4599844205107363,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.9315789473684211,event_non_common
1.0,,0.477935537736415,[30],,54,0.37037037037037035,0.2962962962962963,0.0,30,0.0916837890522101,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.19876543209876543,event_object_recognition
1.0,,0.16157105256617185,[30],,55,0.11818181818181818,0.07272727272727272,0.0,30,0.007241691452217768,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.019393939393939394,event_scene_sequence
1.0,,0.324142228457219,[30],,55,0.38181818181818183,0.34545454545454546,0.0,30,0.10549869760396076,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.24666666666666667,event_spatial_reasoning
1.0,,0.4550662007064892,[30],,464,0.5905172413793104,0.5754310344827587,0.0,30,0.17711465983265984,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.37875515842931373,light_change
1.0,,0.1721422888151163,[30],,106,0.330188679245283,0.24528301886792453,0.0,30,0.03549436488341758,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.08726483160445425,light_recognition
1.0,,0.2753118603110692,[30],,438,0.4228110599078341,0.41013824884792627,0.0091324200913242,30,0.09777229729742618,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.21768969607406352,navigation
1.0,,0.32583689255959086,[30],,124,0.8387096774193549,0.8306451612903226,0.0,30,0.19311730981508923,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.4255136216829765,non_common
1.0,,0.2822340272890949,[30],,101,0.22772277227722773,0.1485148514851485,0.0,30,0.04464945408272071,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.10645427988176968,object_recognition
1.0,,0.201946255639273,[30],,480,0.33541666666666664,0.29583333333333334,0.0,30,0.06534688742966371,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.15016929999466763,scene_sequence
1.0,,0.0921323872737493,[30],,101,0.31683168316831684,0.297029702970297,0.0,30,0.031757291042762634,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.09426593758276927,spatial_reasoning
1.0,,0.29314963757620294,[30],,415,0.3530120481927711,0.3325301204819277,0.0,30,0.07377323702676011,,molmo2:Molmo2-4B:frame:4ff6754c,,,0.1664658500803079,text_recognition
1.0,,0.3468327246804807,[30],,429,0.6561771561771562,0.6013986013986014,0.0,30,0.18374182275062195,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.33945575922412474,action
1.0,,0.539327860450578,[30],,450,0.5755555555555556,0.5755555555555556,0.0,30,0.04738826979682907,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.10477739904811378,counting
1.0,,0.5688466608823622,[30],,151,0.4139072847682119,0.37748344370860926,0.0,30,0.1759875757940274,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.3198998497473955,depth_action
1.0,,0.5617788621997494,[30],,103,0.0970873786407767,0.0970873786407767,0.0,30,0.013176144244105409,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.02912621359223301,depth_counting
1.0,,0.7071287698001975,[30],,118,0.5,0.4915254237288136,0.0,30,0.09812667261373774,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.20338983050847456,depth_dynamic_counting
1.0,,0.6266371303604741,[30],,131,0.4732824427480916,0.46564885496183206,0.0,30,0.19792134785902651,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.4039076699382043,depth_dynamic_recognition
1.0,,0.3305936991529762,[30],,53,0.5754716981132075,0.5660377358490566,0.0,30,0.13886901542837726,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.32551662174303686,depth_navigation
1.0,,0.8002742120965144,[30],,56,0.9642857142857143,0.9642857142857143,0.0,30,0.41696021160306873,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.8566326530612245,depth_non_common
1.0,,0.379796130267243,[30],,49,0.15306122448979592,0.14285714285714285,0.0,30,0.05722756939032923,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.07023809523809524,depth_object_recognition
1.0,,0.30698547526456715,[30],,53,0.6509433962264151,0.6415094339622641,0.0,30,0.17060268160505238,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.36225311706940305,depth_scene_sequence
1.0,,0.32368377209773,[30],,50,0.5,0.5,0.0,30,0.1356389303485492,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.3057435897435897,depth_spatial_reasoning
1.0,,0.6212083041664676,[30],,449,0.7639198218262806,0.7572383073496659,0.0,30,0.1602021438515367,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.33083737593759865,dynamic_counting
1.0,,0.46650558524004954,[30],,322,0.5559006211180124,0.5341614906832298,0.0,30,0.19062667772164274,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.38720051182717874,dynamic_recognition
1.0,,0.6365029230466475,[30],,155,0.5806451612903226,0.5161290322580645,0.0,30,0.22369572441253413,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.3840424626612723,event_action
1.0,,0.8045922225726481,[30],,139,0.5179856115107914,0.5179856115107914,0.0,30,0.050359712230215826,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.10071942446043165,event_counting
1.0,,0.833887854856544,[30],,130,0.6269230769230769,0.6230769230769231,0.0,30,0.06153846153846154,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.12307692307692308,event_dynamic_counting
1.0,,0.8030036134765597,[30],,123,0.532520325203252,0.5040650406504065,0.0,30,0.27419667053813396,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.5433604336043361,event_dynamic_recognition
1.0,,0.37440952802566874,[30],,54,0.3333333333333333,0.25925925925925924,0.0,30,0.08618755585152567,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.14508105845666233,event_navigation
1.0,,0.9047287296287462,[30],,57,0.9912280701754386,0.9824561403508771,0.0,30,0.4599844205107363,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.9315789473684211,event_non_common
1.0,,0.6254386124873039,[30],,54,0.6944444444444444,0.6111111111111112,0.0,30,0.3036624963098397,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.48306551283959637,event_object_recognition
1.0,,0.27305948019433435,[30],,55,0.34545454545454546,0.21818181818181817,0.0,30,0.11607381324847853,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.15385439569368645,event_scene_sequence
1.0,,0.48533369642590296,[30],,55,0.509090909090909,0.4909090909090909,0.0,30,0.29575279323107584,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.4058152958152958,event_spatial_reasoning
1.0,,0.45654570967753444,[30],,464,0.5754310344827587,0.5732758620689655,0.0,30,0.17247534948243853,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.3670111485384685,light_change
1.0,,0.2868883769506703,[30],,106,0.6132075471698113,0.5849056603773585,0.0,30,0.15644045094429568,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.2702169787992888,light_recognition
1.0,,0.3157907203891295,[30],,438,0.571917808219178,0.547945205479452,0.0,30,0.1433215899198782,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.2907938309619107,navigation
1.0,,0.33744157593476526,[30],,124,0.8790322580645161,0.8709677419354839,0.0,30,0.21456719749725853,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.4468309936311732,non_common
1.0,,0.3801834781687274,[30],,101,0.6732673267326733,0.5544554455445545,0.0,30,0.2232533185685406,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.39256539118857686,object_recognition
1.0,,0.27538380370712723,[30],,480,0.5416666666666666,0.48333333333333334,0.0,30,0.15678393898966828,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.2708684580794172,scene_sequence
1.0,,0.2682389032049364,[30],,101,0.6039603960396039,0.594059405940594,0.0,30,0.28741439457131224,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.370684853095369,spatial_reasoning
1.0,,0.37365532732387496,[30],,415,0.6048192771084338,0.5879518072289157,0.0,30,0.20071427347107304,,qwen_vl:Qwen3-VL-4B-Instruct:frame:6e85eecd,,,0.3411916500870175,text_recognition
