anls,answer_rate,answered,character_f1,conciseness_violation_rate,frame_counts,incremental_peak_gpu_gb_max,judge_evaluated,judge_label_counts,judge_soft_accuracy,judge_strict_accuracy,judge_strict_accuracy_ci95,judge_unjudgeable_rate,latency_mean_seconds,latency_median_seconds,latency_p95_seconds,max_frames_per_item,model_key,normalized_exact_match,peak_gpu_gb_max,repetition_rate,rouge_l_f1,section,status_counts,task_aware_score,task_aware_score_ci95,throughput_qa_per_hour,token_f1,token_f1_ci95,total
0.02475635593220339,1.0,50,0.35169650513984646,0.0,[30],,50,"{""incorrect"": 32, ""correct"": 17, ""unjudgeable"": 1}",0.3469387755102041,0.3469387755102041,"{""mean"": 0.3469387755102041, ""low"": 0.20408163265306123, ""high"": 0.46938775510204084}",0.02,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.0,,0.0,0.2228750628456511,depth_spatial_reasoning,"{""answered"": 50}",0.28425763125763126,"{""mean"": 0.28425763125763126, ""low"": 0.18932844932844933, ""high"": 0.3885909645909646}",,0.22595198592257415,"{""mean"": 0.22595198592257415, ""low"": 0.17717298714357538, ""high"": 0.27254966602025427}",50
0.1410522880898777,1.0,449,0.351518607229371,0.0,[30],,449,"{""incorrect"": 165, ""correct"": 281, ""partially_correct"": 3}",0.6291759465478842,0.6258351893095768,"{""mean"": 0.6258351893095768, ""low"": 0.579064587973274, ""high"": 0.6703786191536748}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.0957683741648107,,0.0,0.24611456790654457,dynamic_counting,"{""answered"": 449}",0.4483346687451785,"{""mean"": 0.4483346687451785, ""low"": 0.4047444252695689, ""high"": 0.49180345616216176}",,0.24940237922389522,"{""mean"": 0.24940237922389522, ""low"": 0.2185211311979086, ""high"": 0.27946275344690813}",449
0.22006408357003082,1.0,322,0.4568049880158752,0.006211180124223602,[30],,322,"{""incorrect"": 132, ""correct"": 178, ""partially_correct"": 12}",0.5714285714285714,0.5527950310559007,"{""mean"": 0.5527950310559007, ""low"": 0.5, ""high"": 0.6055900621118012}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.15838509316770186,,0.0,0.3349795934493452,dynamic_recognition,"{""answered"": 322}",0.5327424813145348,"{""mean"": 0.5327424813145348, ""low"": 0.4809934279782654, ""high"": 0.581335252780602}",,0.3363795231722563,"{""mean"": 0.3363795231722563, ""low"": 0.29808747208608755, ""high"": 0.37292335982113495}",322
0.06208207845729068,1.0,155,0.39948651052360556,0.0,[30],,155,"{""incorrect"": 78, ""correct"": 66, ""partially_correct"": 11}",0.4612903225806452,0.4258064516129032,"{""mean"": 0.4258064516129032, ""low"": 0.34838709677419355, ""high"": 0.5032258064516129}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.04516129032258064,,0.0,0.17015821623032248,event_action,"{""answered"": 155}",0.27170664987553034,"{""mean"": 0.27170664987553034, ""low"": 0.20900343910780345, ""high"": 0.33351617916134046}",,0.17015821623032248,"{""mean"": 0.17015821623032248, ""low"": 0.13095591315705168, ""high"": 0.21137620444072058}",155
0.00738356683074593,1.0,139,0.18755462319098173,0.0,[30],,139,"{""incorrect"": 60, ""correct"": 79}",0.5683453237410072,0.5683453237410072,"{""mean"": 0.5683453237410072, ""low"": 0.48201438848920863, ""high"": 0.6474820143884892}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.0,,0.0,0.15969334422571832,event_counting,"{""answered"": 139}",0.5683453237410072,"{""mean"": 0.5683453237410072, ""low"": 0.48201438848920863, ""high"": 0.6474820143884892}",,0.16049270473730906,"{""mean"": 0.16049270473730906, ""low"": 0.13164808812290826, ""high"": 0.19236435027801935}",139
0.007692307692307693,1.0,130,0.16710393643819008,0.0,[30],,130,"{""correct"": 52, ""incorrect"": 78}",0.4,0.4,"{""mean"": 0.4, ""low"": 0.3153846153846154, ""high"": 0.4846153846153846}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.007692307692307693,,0.0,0.07757347915242652,event_dynamic_counting,"{""answered"": 130}",0.2702564102564103,"{""mean"": 0.2702564102564103, ""low"": 0.2, ""high"": 0.35333333333333333}",,0.07757347915242652,"{""mean"": 0.07757347915242652, ""low"": 0.05146952462741936, ""high"": 0.10605993421782896}",130
0.08943089430894309,1.0,123,0.28158796142240344,0.0,[30],,123,"{""incorrect"": 50, ""correct"": 68, ""partially_correct"": 5}",0.573170731707317,0.5528455284552846,"{""mean"": 0.5528455284552846, ""low"": 0.4634146341463415, ""high"": 0.6422764227642277}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.08943089430894309,,0.0,0.22289733753148389,event_dynamic_recognition,"{""answered"": 123}",0.5275554165798069,"{""mean"": 0.5275554165798069, ""low"": 0.44015704259606697, ""high"": 0.6103432700993676}",,0.22289733753148389,"{""mean"": 0.22289733753148389, ""low"": 0.17383582993339092, ""high"": 0.2716068484361167}",123
0.018518518518518517,1.0,54,0.35579314723418165,0.09259259259259259,[30],,54,"{""incorrect"": 30, ""correct"": 18, ""partially_correct"": 6}",0.3888888888888889,0.3333333333333333,"{""mean"": 0.3333333333333333, ""low"": 0.2037037037037037, ""high"": 0.46296296296296297}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.018518518518518517,,0.018518518518518517,0.13637239495101328,event_navigation,"{""answered"": 54}",0.07407407407407407,"{""mean"": 0.07407407407407407, ""low"": 0.018518518518518517, ""high"": 0.14814814814814814}",,0.1386872097658281,"{""mean"": 0.1386872097658281, ""low"": 0.09177039436757359, ""high"": 0.19048472839341207}",54
0.017543859649122806,1.0,57,0.12928452554500353,0.017543859649122806,[30],,57,"{""correct"": 53, ""incorrect"": 4}",0.9298245614035088,0.9298245614035088,"{""mean"": 0.9298245614035088, ""low"": 0.8596491228070176, ""high"": 0.9824561403508771}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.017543859649122806,,0.0,0.17332652365648943,event_non_common,"{""answered"": 57}",0.9122807017543859,"{""mean"": 0.9122807017543859, ""low"": 0.8245614035087719, ""high"": 0.9824561403508771}",,0.17332652365648943,"{""mean"": 0.17332652365648943, ""low"": 0.14662987511284725, ""high"": 0.21100502811029126}",57
0.11067019400352733,1.0,54,0.403367097537844,0.037037037037037035,[30],,54,"{""partially_correct"": 5, ""correct"": 24, ""incorrect"": 25}",0.49074074074074076,0.4444444444444444,"{""mean"": 0.4444444444444444, ""low"": 0.3148148148148148, ""high"": 0.5740740740740741}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.09259259259259259,,0.0,0.22080869909817277,event_object_recognition,"{""answered"": 54}",0.20881340881340882,"{""mean"": 0.20881340881340882, ""low"": 0.13570626903960237, ""high"": 0.29208260874927544}",,0.22365770194717563,"{""mean"": 0.22365770194717563, ""low"": 0.15133453291348029, ""high"": 0.30598910511191213}",54
0.0,1.0,55,0.34678214774177674,0.34545454545454546,[30],,55,"{""incorrect"": 39, ""correct"": 7, ""partially_correct"": 9}",0.20909090909090908,0.12727272727272726,"{""mean"": 0.12727272727272726, ""low"": 0.05454545454545454, ""high"": 0.23636363636363636}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.0,,0.12727272727272726,0.042313403394511485,event_scene_sequence,"{""answered"": 55}",0.02727272727272727,"{""mean"": 0.02727272727272727, ""low"": 0.0, ""high"": 0.07272727272727272}",,0.04473764581875391,"{""mean"": 0.04473764581875391, ""low"": 0.024532093795020065, ""high"": 0.06820028319333768}",55
0.0,1.0,55,0.3301210146885876,0.0,[30],,55,"{""incorrect"": 27, ""correct"": 26, ""partially_correct"": 2}",0.4909090909090909,0.4727272727272727,"{""mean"": 0.4727272727272727, ""low"": 0.32727272727272727, ""high"": 0.6}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.0,,0.0,0.1730330572576562,event_spatial_reasoning,"{""answered"": 55}",0.21552105945154074,"{""mean"": 0.21552105945154074, ""low"": 0.15433637070000705, ""high"": 0.28247079124084473}",,0.1730330572576562,"{""mean"": 0.1730330572576562, ""low"": 0.13478362398148494, ""high"": 0.2109016028534745}",55
0.20891807098605286,1.0,464,0.44245336419159625,0.0,[30],,464,"{""correct"": 280, ""incorrect"": 182, ""partially_correct"": 2}",0.6056034482758621,0.603448275862069,"{""mean"": 0.603448275862069, ""low"": 0.5581896551724138, ""high"": 0.6487068965517241}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.16810344827586207,,0.0,0.32807957322100423,light_change,"{""answered"": 464}",0.5759228360355731,"{""mean"": 0.5759228360355731, ""low"": 0.532115237860081, ""high"": 0.6186713029010122}",,0.3309156061047693,"{""mean"": 0.3309156061047693, ""low"": 0.3005962595439909, ""high"": 0.36267188160806224}",464
0.07853277029974734,1.0,106,0.5385229308597484,0.009433962264150943,[30],,106,"{""correct"": 53, ""incorrect"": 45, ""partially_correct"": 8}",0.5377358490566038,0.5,"{""mean"": 0.5, ""low"": 0.4056603773584906, ""high"": 0.5943396226415094}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.009433962264150943,,0.0,0.2405852015357853,light_recognition,"{""answered"": 106}",0.25405487186730125,"{""mean"": 0.25405487186730125, ""low"": 0.20083844379141746, ""high"": 0.3084060527843751}",,0.2604656076024337,"{""mean"": 0.2604656076024337, ""low"": 0.2211865193576336, ""high"": 0.3033869176581825}",106
0.089135279027725,1.0,438,0.4699400605628406,0.0228310502283105,[30],,438,"{""correct"": 207, ""incorrect"": 210, ""partially_correct"": 21}",0.4965753424657534,0.4726027397260274,"{""mean"": 0.4726027397260274, ""low"": 0.4223744292237443, ""high"": 0.5182648401826484}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.0547945205479452,,0.00684931506849315,0.2267019531535906,navigation,"{""answered"": 438}",0.2514754962461931,"{""mean"": 0.2514754962461931, ""low"": 0.21043531942876792, ""high"": 0.2902937562735061}",,0.23579433855458365,"{""mean"": 0.23579433855458365, ""low"": 0.2124417912044106, ""high"": 0.2594332066607415}",438
0.022453601414052143,1.0,124,0.4806711721065208,0.04032258064516129,[30],,124,"{""incorrect"": 19, ""correct"": 103, ""partially_correct"": 2}",0.8387096774193549,0.8306451612903226,"{""mean"": 0.8306451612903226, ""low"": 0.7661290322580645, ""high"": 0.8870967741935484}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.008064516129032258,,0.0,0.20396316542284992,non_common,"{""answered"": 124}",0.8004523552392657,"{""mean"": 0.8004523552392657, ""low"": 0.7359311353738164, ""high"": 0.8646010186757216}",,0.23432593656601386,"{""mean"": 0.23432593656601386, ""low"": 0.20864247813392509, ""high"": 0.26303822828039447}",124
0.0755907328678205,1.0,101,0.515498387531604,0.009900990099009901,[30],,101,"{""incorrect"": 43, ""partially_correct"": 15, ""correct"": 43}",0.5,0.42574257425742573,"{""mean"": 0.42574257425742573, ""low"": 0.33663366336633666, ""high"": 0.5247524752475248}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.0297029702970297,,0.0,0.26502330668071294,object_recognition,"{""answered"": 101}",0.2244156962561156,"{""mean"": 0.2244156962561156, ""low"": 0.174800734759966, ""high"": 0.2737110653534649}",,0.2873190428759919,"{""mean"": 0.2873190428759919, ""low"": 0.23874364241756413, ""high"": 0.3351025741501786}",101
0.09603476941992377,1.0,480,0.506015932093935,0.04791666666666667,[30],,480,"{""incorrect"": 220, ""partially_correct"": 37, ""correct"": 223}",0.503125,0.46458333333333335,"{""mean"": 0.46458333333333335, ""low"": 0.425, ""high"": 0.5125}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.03958333333333333,,0.03125,0.23476861175781097,scene_sequence,"{""answered"": 480}",0.2121875,"{""mean"": 0.2121875, ""low"": 0.17927083333333332, ""high"": 0.25177083333333333}",,0.24600259793952106,"{""mean"": 0.24600259793952106, ""low"": 0.22307393243679005, ""high"": 0.26812557590546837}",480
0.39606524265819676,1.0,101,0.663300753464409,0.0,[30],,101,"{""incorrect"": 48, ""correct"": 49, ""partially_correct"": 4}",0.504950495049505,0.48514851485148514,"{""mean"": 0.48514851485148514, ""low"": 0.38613861386138615, ""high"": 0.5841584158415841}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.07920792079207921,,0.0,0.5316398812803766,spatial_reasoning,"{""answered"": 101}",0.519864713007048,"{""mean"": 0.519864713007048, ""low"": 0.45873718921230744, ""high"": 0.584054207322447}",,0.5442748335627903,"{""mean"": 0.5442748335627903, ""low"": 0.4863200366307647, ""high"": 0.6039526722492728}",101
0.1339363626524319,1.0,415,0.4807996227418227,0.00963855421686747,[30],,415,"{""incorrect"": 212, ""correct"": 191, ""partially_correct"": 12}",0.4746987951807229,0.4602409638554217,"{""mean"": 0.4602409638554217, ""low"": 0.40963855421686746, ""high"": 0.5060240963855421}",0.0,,,,30,internvl:InternVL2_5-4B:frame:15612592,0.04578313253012048,,0.0,0.28124197408375823,text_recognition,"{""answered"": 415}",0.33297715979384573,"{""mean"": 0.33297715979384573, ""low"": 0.28894068222387526, ""high"": 0.37675413283289044}",,0.2954215756194245,"{""mean"": 0.2954215756194245, ""low"": 0.2684345176616753, ""high"": 0.32457219772487844}",415
0.10722610722610723,1.0,429,0.2824870445364382,0.0,[30],,429,"{""partially_correct"": 55, ""incorrect"": 222, ""correct"": 152}",0.4184149184149184,0.3543123543123543,"{""mean"": 0.3543123543123543, ""low"": 0.3076923076923077, ""high"": 0.40093240093240096}",0.0,,,,30,molmo2:Molmo2-4B:frame:4ff6754c,0.10256410256410256,,0.0,0.15361478718122074,action,"{""answered"": 429}",0.2178466832312986,"{""mean"": 0.2178466832312986, ""low"": 0.18003663003663004, ""high"": 0.2585282239128393}",,0.15361478718122074,"{""mean"": 0.15361478718122074, ""low"": 0.12435359253541071, ""high"": 0.18479858654683828}",429
0.06444444444444444,1.0,450,0.08971326540706182,0.0,[30],,450,"{""incorrect"": 239, ""correct"": 209, ""partially_correct"": 2}",0.4666666666666667,0.46444444444444444,"{""mean"": 0.46444444444444444, ""low"": 0.4177777777777778, ""high"": 0.5155555555555555}",0.0,,,,30,molmo2:Molmo2-4B:frame:4ff6754c,0.06444444444444444,,0.0,0.09144586232099132,counting,"{""answered"": 450}",0.45555555555555555,"{""mean"": 0.45555555555555555, ""low"": 0.4088888888888889, ""high"": 0.5}",,0.09144586232099132,"{""mean"": 0.09144586232099132, ""low"": 0.0684671501338168, ""high"": 0.1153221508835544}",450
0.19812362030905079,1.0,151,0.33519097185343744,0.0,[30],,151,"{""incorrect"": 80, ""correct"": 53, ""partially_correct"": 18}",0.4105960264900662,0.3509933774834437,"{""mean"": 0.3509933774834437, ""low"": 0.271523178807947, ""high"": 0.423841059602649}",0.0,,,,30,molmo2:Molmo2-4B:frame:4ff6754c,0.19205298013245034,,0.0,0.22041942604856513,depth_action,"{""answered"": 151}",0.24172185430463575,"{""mean"": 0.24172185430463575, ""low"": 0.17660044150110374, ""high"": 0.31346578366445915}",,0.22041942604856513,"{""mean"": 0.22041942604856513, ""low"": 0.1576158940397351, ""high"": 0.2869757174392936}",151
0.06796116504854369,1.0,103,0.08740496171901828,0.0,[30],,103,"{""correct"": 22, ""incorrect"": 81}",0.21359223300970873,0.21359223300970873,"{""mean"": 0.21359223300970873, ""low"": 0.13592233009708737, ""high"": 0.2912621359223301}",0.0,,,,30,molmo2:Molmo2-4B:frame:4ff6754c,0.06796116504854369,,0.0,0.07799352750809062,depth_counting,"{""answered"": 103}",0.21359223300970873,"{""mean"": 0.21359223300970873, ""low"": 0.13592233009708737, ""high"": 0.2912621359223301}",,0.07799352750809062,"{""mean"": 0.07799352750809062, ""low"": 0.029449838187702266, ""high"": 0.1313915857605178}",103
0.1694915254237288,1.0,118,0.1881595473320299,0.0,[30],,118,"{""correct"": 73, ""incorrect"": 45}",0.6186440677966102,0.6186440677966102,"{""mean"": 0.6186440677966102, ""low"": 0.5254237288135594, ""high"": 0.7033898305084746}",0.0,,,,30,molmo2:Molmo2-4B:frame:4ff6754c,0.1694915254237288,,0.0,0.20677966101694914,depth_dynamic_counting,"{""answered"": 118}",0.576271186440678,"{""mean"": 0.576271186440678, ""low"": 0.4915254237288136, ""high"": 0.6694915254237288}",,0.20677966101694914,"{""mean"": 0.20677966101694914, ""low"": 0.14463276836158193, ""high"": 0.2796610169491525}",118
0.40076335877862596,1.0,131,0.48560489889962327,0.0,[30],,131,"{""incorrect"": 63, ""correct"": 67, ""partially_correct"": 1}",0.5152671755725191,0.5114503816793893,"{""mean"": 0.5114503816793893, ""low"": 0.42748091603053434, ""high"": 0.5954198473282443}",0.0,,,,30,molmo2:Molmo2-4B:frame:4ff6754c,0.3969465648854962,,0.0,0.43936750272628133,depth_dynamic_recognition,"{""answered"": 131}",0.4796437659033079,"{""mean"": 0.4796437659033079, ""low"": 0.3931297709923664, ""high"": 0.5610687022900763}",,0.43936750272628133,"{""mean"": 0.43936750272628133, ""low"": 0.3539803707742639, ""high"": 0.5148309705561614}",131
0.12368972746331237,1.0,53,0.3355947080981368,0.0,[30],,53,"{""correct"": 27, ""incorrect"": 26}",0.5094339622641509,0.5094339622641509,"{""mean"": 0.5094339622641509, ""low"": 0.37735849056603776, ""high"": 0.6415094339622641}",0.0,,,,30,molmo2:Molmo2-4B:frame:4ff6754c,0.11320754716981132,,0.0,0.2943396226415094,depth_navigation,"{""answered"": 53}",0.4339622641509434,"{""mean"": 0.4339622641509434, ""low"": 0.3018867924528302, ""high"": 0.5660377358490566}",,0.2943396226415094,"{""mean"": 0.2943396226415094, ""low"": 0.20628930817610064, ""high"": 0.3855345911949686}",53
0.7321428571428571,1.0,56,0.7781239975165458,0.0,[30],,56,"{""correct"": 50, ""partially_correct"": 1, ""incorrect"": 5}",0.9017857142857143,0.8928571428571429,"{""mean"": 0.8928571428571429, ""low"": 0.8035714285714286, ""high"": 0.9642857142857143}",0.0,,,,30,molmo2:Molmo2-4B:frame:4ff6754c,0.7321428571428571,,0.0,0.8048469387755102,depth_non_common,"{""answered"": 56}",0.9017857142857143,"{""mean"": 0.9017857142857143, ""low"": 0.8214285714285714, ""high"": 0.9732142857142857}",,0.8048469387755102,"{""mean"": 0.8048469387755102, ""low"": 0.7130102040816326, ""high"": 0.8938775510204081}",56
0.04075742851253056,1.0,49,0.17927103060034952,0.0,[30],,49,"{""incorrect"": 39, ""correct"": 8, ""partially_correct"": 2}",0.1836734693877551,0.16326530612244897,"{""mean"": 0.16326530612244897, ""low"": 0.061224489795918366, ""high"": 0.2653061224489796}",0.0,,,,30,molmo2:Molmo2-4B:frame:4ff6754c,0.04081632653061224,,0.0,0.05714285714285714,depth_object_recognition,"{""answered"": 49}",0.08163265306122448,"{""mean"": 0.08163265306122448, ""low"": 0.02040816326530612, ""high"": 0.16326530612244897}",,0.05714285714285714,"{""mean"": 0.05714285714285714, ""low"": 0.00816326530612245, ""high"": 0.11836734693877551}",49
0.16981132075471697,1.0,53,0.31914420733143883,0.0,[30],,53,"{""incorrect"": 18, ""correct"": 34, ""partially_correct"": 1}",0.6509433962264151,0.6415094339622641,"{""mean"": 0.6415094339622641, ""low"": 0.5094339622641509, ""high"": 0.7735849056603774}",0.0,,,,30,molmo2:Molmo2-4B:frame:4ff6754c,0.16981132075471697,,0.0,0.35597484276729563,depth_scene_sequence,"{""answered"": 53}",0.5849056603773585,"{""mean"": 0.5849056603773585, ""low"": 0.4528301886792453, ""high"": 0.7169811320754716}",,0.35597484276729563,"{""mean"": 0.35597484276729563, ""low"": 0.2710691823899371, ""high"": 0.4477987421383648}",53
0.07,1.0,50,0.2793291507966726,0.0,[30],,50,"{""correct"": 20, ""incorrect"": 20, ""partially_correct"": 10}",0.5,0.4,"{""mean"": 0.4, ""low"": 0.28, ""high"": 0.54}",0.0,,,,30,molmo2:Molmo2-4B:frame:4ff6754c,0.02,,0.0,0.15871428571428572,depth_spatial_reasoning,"{""answered"": 50}",0.3433333333333333,"{""mean"": 0.3433333333333333, ""low"": 0.22, ""high"": 0.48333333333333334}",,0.15871428571428572,"{""mean"": 0.15871428571428572, ""low"": 0.09871428571428571, ""high"": 0.2318095238095238}",50
0.2906458797327394,1.0,449,0.31905038094689897,0.0,[30],,449,"{""incorrect"": 105, ""correct"": 338, ""partially_correct"": 6}",0.7594654788418709,0.7527839643652561,"{""mean"": 0.7527839643652561, ""low"": 0.7104677060133631, ""high"": 0.7928730512249443}",0.0,,,,30,molmo2:Molmo2-4B:frame:4ff6754c,0.2828507795100223,,0.0,0.3213648267100383,dynamic_counting,"{""answered"": 449}",0.618877657853159,"{""mean"": 0.618877657853159, ""low"": 0.5751051719871318, ""high"": 0.6648773152113909}",,0.3213648267100383,"{""mean"": 0.3213648267100383, ""low"": 0.27977980940119024, ""high"": 0.36560379734099113}",449
